RowId,RssdId,ParentId,InstitutionName,InstitutionType,City,StateOrCountry
1,2162966,,MORGAN STANLEY,Financial Holding Company - Domestic,NEW YORK,NY
2,4440006,2162966,MS AC GP LTD.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
3,4440088,4440006,MS AC HOLDINGS L.P.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
4,4440033,4440006,MSCP V AC HOLDINGS L.P.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
5,4440088,4440033,MS AC HOLDINGS L.P.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
6,3932755,2162966,MORGAN STANLEY AMANU LLC,Domestic Entity Other,NEW YORK,NY
7,3955512,2162966,BAYFINE DE INC.,Domestic Entity Other,NEW YORK,NY
8,4053910,2162966,MORGAN STANLEY SECURED FINANCING LLC,Domestic Entity Other,NEW YORK,NY
9,5373192,2162966,MORGAN STANLEY HOLDINGS LLC,Domestic Entity Other,NEW YORK,NY
10,5389689,2162966,SOLIUM CAPITAL UK LIMITED,Data Processing Servicer,LONDON,UNITED KINGDOM  (OTHER)                 
11,5389791,5389689,SOLIUM TRUSTEE (UK) LIMITED,International Nonbank Sub of Domestic Entities,LONDON,UNITED KINGDOM  (OTHER)                 
12,5389803,5389689,SOLIUM TRUSTEE (JERSEY) LIMITED,International Nonbank Sub of Domestic Entities,ST. HELIER,JERSEY                                  
13,5389764,5389689,SOLIUM SHAREWORKS ESPANA S.L.,International Nonbank Sub of Domestic Entities,BARCELONA,SPAIN                                   
14,5389755,5389764,"SOLIUM SHAREWORKS GSP, SLU",Data Processing Servicer,BARCELONA,SPAIN                                   
15,5389698,2162966,SOLIUM CAPITAL (HONG KONG) LIMITED,International Nonbank Sub of Domestic Entities,HONG KONG,HONG KONG                               
16,5389700,2162966,SOLIUM CAPITAL ULC,Data Processing Servicer,NEW YORK,NY
17,5391730,5389700,MORGAN STANLEY WEALTH MANAGEMENT CANADA INC.,International Nonbank Sub of Domestic Entities,CALGARY,CANADA                                  
18,5389719,5389700,STOCKVANTAGE INC.,Data Processing Servicer,NEW YORK,NY
19,5389670,5389700,SOLIUM TRUST COMPANY,Domestic Entity Other,NEW YORK,NY
20,3423628,2162966,MORGAN STANLEY ASSET FUNDING INC.,Finance Company,NEW YORK,NY
21,5592199,3423628,LOAN AGGREGATOR TRUST 2,Domestic Entity Other,NEW YORK,NY
22,5592201,3423628,LOAN AGGREGATOR TRUST 3,Domestic Entity Other,NEW YORK,NY
23,5586992,3423628,LOAN AGGREGATOR TRUST 1,Domestic Entity Other,NEW YORK,NY
24,5389821,2162966,SOLIUM CAPITAL (AUSTRALIA) PTY LTD,Data Processing Servicer,SYDNEY,AUSTRALIA                               
25,5389830,5389821,SOLIUM NOMINEES (AUSTRALIA) PTY LTD.,International Nonbank Sub of Domestic Entities,SYDNEY,AUSTRALIA                               
26,2580010,2162966,MORGAN STANLEY EMERGING MARKETS INC.,Domestic Entity Other,NEW YORK,NY
27,4052276,2580010,INTER CAPITAL ALLIANCE HOLDING LIMITED,International Nonbank Sub of Domestic Entities,BANGKOK,THAILAND                                
28,3968491,4052276,"INTER CAPITAL ALLIANCE ASSET MANAGEMENT CO., LTD.",International Nonbank Sub of Domestic Entities,BANGKOK,THAILAND                                
29,4052454,2580010,MSPI HONG KONG 1 LIMITED,International Nonbank Sub of Domestic Entities,HONG KONG,HONG KONG                               
30,3968491,2580010,"INTER CAPITAL ALLIANCE ASSET MANAGEMENT CO., LTD.",International Nonbank Sub of Domestic Entities,BANGKOK,THAILAND                                
31,3974867,2162966,"MORGAN STANLEY CAPITAL PARTNERS III, INC.",Domestic Entity Other,NEW YORK,NY
32,4242291,3974867,"MSCP III, LLC",Domestic Entity Other,NEW YORK,NY
33,3974876,2162966,"MSREF V FUNDING, INC.",Domestic Entity Other,NEW YORK,NY
34,4041597,3974876,"MSREF V FUNDING PARTNER, INC.",Domestic Entity Other,NEW YORK,NY
35,4459231,4041597,"MSREF V DOMESTIC FUNDING, L.P.",Domestic Entity Other,NEW YORK,NY
36,4459231,3974876,"MSREF V DOMESTIC FUNDING, L.P.",Domestic Entity Other,NEW YORK,NY
37,4024143,2162966,"MORGAN STANLEY REAL ESTATE ADVISOR, INC.",Domestic Entity Other,ATLANTA,GA
38,3974933,2162966,"MSDW VENTURE PARTNERS IV, INC.",Domestic Entity Other,NEW YORK,NY
39,4217543,3974933,"MSDW VENTURE PARTNERS IV, LLC",Domestic Entity Other,NEW YORK,NY
40,4212892,4217543,"MORGAN STANLEY DEAN WITTER VENTURE OFFSHORE INVESTORS IV, L.P.",International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
41,4212904,4217543,"MORGAN STANLEY DEAN WITTER VENTURE PARTNERS IV, L.P.",Domestic Entity Other,NEW YORK,NY
42,4213077,4217543,"MORGAN STANLEY DEAN WITTER VENTURE INVESTORS IV, L.P.",Domestic Entity Other,NEW YORK,NY
43,4217561,4217543,"MSDW CAPITAL PARTNERS IV, LLC",Domestic Entity Other,NEW YORK,NY
44,4217543,4217561,"MSDW VENTURE PARTNERS IV, LLC",Domestic Entity Other,NEW YORK,NY
45,3950478,2162966,"FV-I, INC.",Domestic Entity Other,NEW YORK,NY
46,5326808,2162966,MORGAN STANLEY FOUNDATION,Domestic Entity Other,NEW YORK,NY
47,5588893,2162966,EATON VANCE MANAGEMENT (INTERNATIONAL) LIMITED,International Nonbank Sub of Domestic Entities,LONDON,UNITED KINGDOM  (OTHER)                 
48,5589069,5588893,EATON VANCE MANAGEMENT INTERNATIONAL (ASIA) PTE. LTD.,International Nonbank Sub of Domestic Entities,SINGAPORE,SINGAPORE                               
49,3950580,2162966,MS LOW INCOME HOUSING II CORPORATION,Domestic Entity Other,NEW YORK,NY
50,3952605,3950580,MS GSP LEGACY LLC,Domestic Entity Other,NEW YORK,NY
51,4042473,3950580,MS AFFORDABLE HOUSING LLC,Domestic Entity Other,NEW YORK,NY
52,4510468,4042473,COUNTRYSIDE CORPORATE TAX CREDITS XXI LP,Domestic Entity Other,NEW YORK,NY
53,4831565,4510468,MCCARTY MANOR ASSOCIATES LP,Domestic Entity Other,UKIAH,CA
54,4820925,4510468,"DROWNE SCHOOL ASSOCIATES, LP",Domestic Entity Other,CUMBERLAND,ME
55,4820907,4510468,"ECG HICKORY LAKE, L.P.",Domestic Entity Other,NASHVILLE,TN
56,4837286,4510468,"RIDGE TOP APARTMENTS, L.P.",Domestic Entity Other,TOPEKA,KS
57,4837325,4510468,RIVERSTONE APARTMENTS L.P.,Domestic Entity Other,PAWTUCKET,RI
58,4837389,4510468,POWERS CIRCLE APARTMENTS LLLP,Domestic Entity Other,LITTLETON,CO
59,4821191,4510468,"CAA NORTH POINT CHICO, L.P.",Domestic Entity Other,CHICO,CA
60,4838274,4510468,VETERANS FOR TOMORROW LLC,Domestic Entity Other,PAWTUCKET,RI
61,4820390,4510468,"HOMESTEAD RURAL REHABILITATION, LLC",Domestic Entity Other,MARION,KS
62,4820550,4510468,"GHM, LP",Domestic Entity Other,FISHERS,IN
63,4329147,4042473,NTCIC AFFORDABLE HOUSING FUND 1 LLC,Domestic Entity Other,WASHINGTON,DC
64,4837398,4329147,NSO BELL HOUSING LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,DETROIT,MI
65,5037319,4042473,MS SINGLE INVESTOR FUND IV LLC,Domestic Entity Other,CHICAGO,IL
66,5095702,5037319,MERCY PARK MIDDLE TIER LLC,Domestic Entity Other,CHICAGO,IL
67,5095720,5095702,"MHSE MERCY PARK, LP",Domestic Entity Other,ATLANTA,GA
68,5088432,5037319,"JF GRANARY PARTNERS, LLC",Domestic Entity Other,CENTERVILLE,UT
69,5037337,5037319,DON L.W. LLC,Domestic Entity Other,BRONX,NY
70,5117293,5037319,S77 LLC,Domestic Entity Other,BUFFALO,NY
71,5117284,5037319,HILLTOP PARTNERS URBAN RENEWAL I LLC,Domestic Entity Other,IRVINGTON,NJ
72,5117275,5037319,"COMMUNITY SERVICES FIFTH HOUSING, LLC",Domestic Entity Other,BUFFALO,NY
73,5056628,5037319,"WOODLAND TOWERS, LP",Domestic Entity Other,HOUSTON,TX
74,5122699,5037319,"WELLINGTON SQUARE TC SENIOR APARTMENTS, LP",Domestic Entity Other,SHREVEPORT,LA
75,4201403,4042473,"GRADY REDEVELOPMENT PARTNERSHIP I, L.P",Domestic Entity Other,ATLANTA,GA
76,4201391,4042473,UHC ELK BROWN LP,Domestic Entity Other,SANTA ANA,CA
77,4201364,4042473,"MS GUARANTEED TAX CREDIT FUND XXVII, LLC",Domestic Entity Other,LANSING,MI
78,4337713,4201364,GREAT LAKES CAPITAL FUND FOR HOUSING LIMITED PARTNERSHIP XVI-4,Domestic Entity Other,LANSING,MI
79,4820859,4337713,GREENHOUSE-2006 LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,LANSING,MI
80,4821409,4337713,"CORE CITY ESTATES I, LIMITED DIVIDEND HOUSING ASSOCIATION PARTNERSHIP",Domestic Entity Other,DETROIT,MI
81,4821539,4337713,"BOULEVARD COMMONS, LLC",Domestic Entity Other,LANSING,MI
82,4821726,4337713,"COLUMBIA CITY HERITAGE HOMES, L.P.",Domestic Entity Other,COLUMBIA CITY,IN
83,4838359,4337713,"UNITED HOUSE, LLC",Domestic Entity Other,WEST ALLIS,WI
84,4838630,4337713,"TEUTONIA GARDENS, LLC",Domestic Entity Other,LANSING,MI
85,4836092,4337713,PARK MEADOWS OF SOUTH HAVEN LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,KALAMAZOO,MI
86,4820288,4337713,"INDEPENDENCE PLACE, L.P.",Domestic Entity Other,INDIANAPOLIS,IN
87,4836618,4337713,"MORRIS PARK SENIOR VILLAGE, LLC",Domestic Entity Other,STEVENS POINT,WI
88,4836784,4337713,"ROOSEVELT CENTER, L.P.",Domestic Entity Other,GOSHEN,IN
89,4820318,4337713,"IOLA SENIOR VILLAGE, LLC",Domestic Entity Other,STEVENS POINT,WI
90,4836908,4337713,"MEMORIAL TOWNHOUSES II, L.P.",Domestic Entity Other,EVANSVILLE,IN
91,4839020,4337713,SAWMILL ESTATES FAMILY LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,MT. PLEASANT,MI
92,4839011,4337713,"SPRING TOWN APARTMENTS, L.P.",Domestic Entity Other,MITCHELL,IN
93,4839039,4337713,SAWMILL ESTATES SENIOR LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,MT. PLEASANT,MI
94,4315823,4042473,HUDSON HOUSING TAX CREDIT FUND XLIX LP,Domestic Entity Other,NEW YORK,NY
95,4820206,4315823,HUDSON HOWARD BEACH LLC,Domestic Entity Other,NEW YORK,NY
96,4839440,4820206,"HOWARD BEACH APARTMENTS, LLC",Domestic Entity Other,BROOKLYN,NY
97,4820215,4315823,HUDSON HULL AVENUE LLC,Domestic Entity Other,BRONX,NY
98,4919678,4820215,"PCMH HULL, L.P.",Domestic Entity Other,NEW YORK,NY
99,4315908,4315823,HUDSON GRAND CONCOURSE LLC,Domestic Entity Other,NEW YORK,NY
100,4837334,4315908,"PCMH 2950 GRAND CONCOURSE, L.P.",Domestic Entity Other,NEW YORK,NY
101,4725105,4042473,MS SINGLE INVESTOR FUND III LLC,Domestic Entity Other,NEW YORK,NY
102,4878298,4725105,"DDG WALNUT, LP",Domestic Entity Other,CHICAGO,IL
103,4837419,4725105,"NORTHERN KENTUCKY SCHOLAR HOUSE, LP",Domestic Entity Other,NEWPORT,KY
104,4903903,4725105,"BILTMORE CROSSING, LLC",Domestic Entity Other,ROCHESTER,NY
105,4860668,4725105,1490 CROTONA PARK EAST L.P.,Domestic Entity Other,BRONX,NY
106,4860695,4725105,ES TOWERS LIMITED PARTNERSHIP,Domestic Entity Other,MINNEAPOLIS,MN
107,4860725,4725105,"SILENT HARVEST HOMES II, LLC",Domestic Entity Other,PROSPER,TX
108,4860734,4725105,CLARE TERRACE LIMITED PARTNERSHIP,Domestic Entity Other,MINNEAPOLIS,MN
109,4984489,4725105,"M.B.D. W.E. MOBLEY, LLC",Domestic Entity Other,BRONX,NY
110,4837204,4725105,SASCO CREEK HOUSING ASSOCIATES LIMITED PARTNERSHIP,Domestic Entity Other,WESTPORT,CT
111,4836814,4725105,PRINGLE HOUSE LIMITED PARTNERSHIP,Domestic Entity Other,WESTERVILLE,OH
112,4948904,4725105,"ARTHUR CLINTON, L.P.",Domestic Entity Other,BRONX,NY
113,4948913,4725105,WHGA DORIE MILLER APARTMENTS LLC,Domestic Entity Other,NEW YORK,NY
114,4948922,4725105,BENNING RESIDENTIAL LLC,Domestic Entity Other,WASHINGTON,DC
115,5006799,4725105,LINCOLN GARDENS ASSOCIATES LLC,Domestic Entity Other,ROCHESTER,NY
116,4873725,4725105,1770 TPT LLC,Domestic Entity Other,BRONX,NY
117,4314910,4042473,MS SINGLE INVESTOR FUND I LLC,Domestic Entity Other,CHICAGO,IL
118,4831592,4314910,MULDOON GARDENS ASSOCIATES LLC,Domestic Entity Other,ROCHESTER,NY
119,4820895,4314910,"DEWITT SUPPORTIVE HOUSING, L.P.",Domestic Entity Other,DUNKIRK,NY
120,4821173,4314910,"BERKELEY MANOR, LLC",Domestic Entity Other,ST. CHARLES,MO
121,4838265,4314910,TOUCHSTONE COMMUNITY LIMITED PARTNERSHIP,Domestic Entity Other,MINNEAPOLIS,MN
122,4838283,4314910,VICTORY GARDENS HOUSING LLC,Domestic Entity Other,BOSTON,MA
123,4838939,4314910,SILENT HARVEST HOMES LP,Domestic Entity Other,SHAWNEE,OK
124,4819349,4314910,245 E. MOSHOLU APTS LLC,Domestic Entity Other,BRONX,NY
125,4820194,4314910,KELLY STREET RESTORATION LP,Domestic Entity Other,NEW YORK,NY
126,4837213,4314910,MENEMSHA LP,Domestic Entity Other,WESTERVILLE,OH
127,4039521,4042473,HUDSON HOUSING TAX CREDIT FUND XL LP,Domestic Entity Other,NEW YORK,NY
128,4330611,4039521,"VIVIENDA MODERNIZATION HOLDINGS 1, S.E.",Domestic Entity Other,SAN JUAN,PUERTO RICO                             
129,4810814,4330611,"VIVIENDA MODERNIZATION 1, LLC",Domestic Entity Other,SAN JUAN,PUERTO RICO                             
130,4563660,4042473,ENTERPRISE NEIGHBORHOOD IMPACT FUND I LLC,Domestic Entity Other,NEW YORK,NY
131,4820402,4563660,HIRABAYASHI PLACE LLC,Domestic Entity Other,SEATTLE,WA
132,4837222,4563660,LAKE STREET STUDIOS LIMITED PARTNERSHIP,Domestic Entity Other,CHICAGO,IL
133,4843081,4563660,SH LIMITED PARTNERSHIP,Domestic Entity Other,SOUTH BURLINGTON,VT
134,4843102,4563660,"CAPITOL HALL PRESERVATION ASSOCIATES, L.P.",Domestic Entity Other,NEW YORK,NY
135,4835563,4563660,KNICKERBOCKER COMMONS ASSOCIATES LP,Domestic Entity Other,BROOKLYN,NY
136,4820185,4563660,"IBERVILLE OFFSITE REHAB 2, LLC",Domestic Entity Other,NEW ORLEANS,LA
137,4820176,4563660,"IBERVILLE OFFSITE REHAB 1, LLC",Domestic Entity Other,NEW ORLEANS,LA
138,4842888,4563660,QUINCY HEIGHTS LIMITED PARTNERSHIP,Domestic Entity Other,DORCHESTER,MA
139,4842833,4563660,WESTMINSTER PLACE AT QUINCY VILLAGE LP,Domestic Entity Other,DILLSBURG,PA
140,4500870,4042473,MS SINGLE INVESTOR FUND II LLC,Domestic Entity Other,NEW YORK,NY
141,4813721,4500870,PIKEVILLE SCHOLAR HOUSE LP,Domestic Entity Other,LOUISVILLE,KY
142,4813712,4500870,"ST. PHILIP'S GARDENS II, LLLP",Domestic Entity Other,ST. PAUL,MN
143,4838797,4500870,"ST. ALBAN'S PARK II, LLLP",Domestic Entity Other,ST. PAUL,MN
144,4839459,4500870,"WFHA CRESTON AVENUE, L.P.",Domestic Entity Other,NEW YORK,NY
145,4837259,4500870,RH-ST. PAUL APARTMENTS LP,Domestic Entity Other,ST. PAUL,MN
146,4820916,4500870,"DOWNTOWN TERRACE, LP",Domestic Entity Other,INDIANAPOLIS,IN
147,4837343,4500870,LLOYD HOUSE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,LANSING,MI
148,4837361,4500870,MINOT ARTSPACE LOFTS LP,Domestic Entity Other,MINNEAPOLIS,MN
149,4821182,4500870,BVG II LIMITED PARTNERSHIP,Domestic Entity Other,PROVIDENCE,RI
150,4821164,4500870,BEACON PLACE LIMITED PARTNERSHIP,Domestic Entity Other,OMAHA,NE
151,4837400,4500870,LACE MILL LIMITED PARTNERSHIP,Domestic Entity Other,KINGSTON,NY
152,5655692,4042473,HUDSON HOUSING TAX CREDIT FUND LXIV LP,Domestic Entity Other,NEW YORK,NY
153,4466275,4042473,MS SHARED INVESTMENT FUND I LLC,Domestic Entity Other,CHICAGO,IL
154,4201430,3950580,SOUTH TOWNE PARTNERS LIMITED PARTNERSHIP,Domestic Entity Other,POTOMAC,MD
155,4860761,4201430,"ARBORS OF SOUTH TOWNE SQUARE APARTMENTS, LP",Domestic Entity Other,BEACHWOOD,OH
156,4201458,3950580,LINCOLN BLOOMINGTON INVESTORS LIMITED PARTNERSHIP,Domestic Entity Other,POTOMAC,MD
157,4860752,4201458,LT BLOOMINGTON SENIOR HOUSING LLC,Domestic Entity Other,ROCKFORD,IL
158,4201449,3950580,LINCOLN FREEPORT INVESTORS LIMITED PARTNERSHIP,Domestic Entity Other,POTOMAC,MD
159,4860743,4201449,LT FREEPORT SENIOR HOUSING LLC,Domestic Entity Other,ROCKFORD,IL
160,4201337,3950580,"CTH LIHTC FUND 97-3A, L.L.C.",Domestic Entity Other,NEW YORK,NY
161,5326796,2162966,"MORGAN STANLEY FOUNDATION, INC.",Domestic Entity Other,NEW YORK,NY
162,4024394,2162966,MS VENTURE CAPITAL HOLDING INC.,Domestic Entity Other,NEW YORK,NY
163,4049025,2162966,MORGAN STANLEY MAYAK LIMITED,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
164,3950786,2162966,"MSIT HOLDINGS, INC.",Domestic Entity Other,NEW YORK,NY
165,4470526,3950786,"MSDW VSF, LLC",Domestic Entity Other,WILMINGTON,DE
166,4470254,3950786,"PV PARTNERS MD SIDE FUND, LLC",Domestic Entity Other,WILMINGTON,DE
167,4470320,3950786,"MM PARTNERS MD SIDE FUND, L.P.",Domestic Entity Other,WILMINGTON,DE
168,3950861,2162966,"MSDW REAL ESTATE SPECIAL SITUATIONS II, INC.",Domestic Entity Other,NEW YORK,NY
169,3949511,2162966,"MSREF IV, INC.",Domestic Entity Other,NEW YORK,NY
170,4024367,3949511,"MSREF IV, L.L.C.",Domestic Entity Other,NEW YORK,NY
171,4034030,4024367,"MSREF IV INTERNATIONAL-GP, L.L.C.",Domestic Entity Other,NEW YORK,NY
172,3949623,2162966,"MSDW PE/VC HOLDINGS, INC.",Domestic Entity Other,NEW YORK,NY
173,3933332,2162966,"MORGAN STANLEY SECAP FUNDING, LLC",Domestic Entity Other,NEW YORK,NY
174,4056199,2162966,"MSREI HOLDING, INC.",Domestic Entity Other,NEW YORK,NY
175,4880330,4056199,MS EXPANSION CREDIT GP L.P.,Domestic Entity Other,NEW YORK,NY
176,5047064,4880330,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
177,4949693,4880330,NORTH HAVEN EXPANSION CREDIT LP,Domestic Entity Other,NEW YORK,NY
178,5047064,4949693,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
179,4949675,4880330,NORTH HAVEN EXPANSION CREDIT OPPORTUNITY FUND LP,Domestic Entity Other,NEW YORK,NY
180,5047064,4949675,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
181,4985981,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE OPPORTUNITY MASTER LP,Domestic Entity Other,NEW YORK,NY
182,5047064,4985981,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
183,4985990,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE MASTER LP,Domestic Entity Other,NEW YORK,NY
184,4985963,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE FEEDER LP,Domestic Entity Other,NEW YORK,NY
185,4985972,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE OPPORTUNITY FEEDER LP,Domestic Entity Other,NEW YORK,NY
186,5109588,4056199,MS SENIOR LOAN PARTNERS GP L.P.,Domestic Entity Other,NEW YORK,NY
187,5099456,5109588,NORTH HAVEN SENIOR LOAN FUND L.P.,Domestic Entity Other,NEW YORK,NY
188,5396502,5099456,NH SENIOR LOAN FUND ONSHORE HOLDINGS LLC,Domestic Entity Other,NEW YORK,NY
189,5105786,5109588,NORTH HAVEN SENIOR LOAN FUND PRIVATE INVESTORS L.P.,Domestic Entity Other,NEW YORK,NY
190,5478163,4056199,MS EXPANSION CREDIT II GP LP,Domestic Entity Other,NEW YORK,NY
191,5659672,5478163,NORTH HAVEN EXPANSION CREDIT II OFFSHORE FEEDER LP,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
192,5654275,5478163,NORTH HAVEN EXPANSION CREDIT II LP,Domestic Entity Other,NEW YORK,NY
193,5759880,5654275,NH VAN LEEUWEN HOLDINGS INC.,Domestic Entity Other,NEW YORK,NY
194,5759899,5654275,NH BLUESTONE LANE HOLDINGS INC.,Domestic Entity Other,NEW YORK,NY
195,5813380,4056199,NORTH HAVEN CREDIT PARTNERS IV SCSP,International Nonbank Sub of Domestic Entities,LUXEMBOURG,LUXEMBOURG                              
196,5813371,5813380,NORTH HAVEN CREDIT PARTNERS IV OFFSHORE INTERMEDIATE B SCSP,International Nonbank Sub of Domestic Entities,LUXEMBOURG,LUXEMBOURG                              
197,5215386,4056199,"MESA WEST CAPITAL, LLC",Domestic Entity Other,NEW YORK,NY
198,5514490,5215386,"MESA WEST REAL ESTATE INCOME FUND V GP, LLC",Domestic Entity Other,NEW YORK,NY
199,5836633,5514490,"MESA WEST REAL ESTATE INCOME FUND V (PF), L.P.",Domestic Entity Other,NEW YORK,NY
200,5836307,5836633,"MESA WEST REAL ESTATE INCOME FUND V HOLDINGS, LLC",Domestic Entity Other,NEW YORK,NY
201,5514481,5514490,"MESA WEST REAL ESTATE INCOME FUND V, L.P.",Domestic Entity Other,NEW YORK,NY
202,5514520,5514481,"MESA WEST REAL ESTATE INCOME FUND V, LLC",Domestic Entity Other,NEW YORK,NY
203,5836307,5514520,"MESA WEST REAL ESTATE INCOME FUND V HOLDINGS, LLC",Domestic Entity Other,NEW YORK,NY
204,5710890,5514520,"MWREIF V CRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
205,5722642,5514520,"MWREIF V MRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
206,5657959,5514520,"MWREIF V RS SPE, LLC",Domestic Entity Other,NEW YORK,NY
207,5789083,5514520,"MWREIF V 140R SPE, LLC",Domestic Entity Other,NEW YORK,NY
208,5514539,5514481,"MWREIF V NR, LLC",Domestic Entity Other,NEW YORK,NY
209,5657977,5514539,"MWREIF V NR SPE, LLC",Domestic Entity Other,NEW YORK,NY
210,5533727,5215386,"MWC 49 GP, LLC",Domestic Entity Other,NEW YORK,NY
211,5530883,5533727,"MWC 49, L.P.",Domestic Entity Other,NEW YORK,NY
212,5530931,5530883,"MWC 49 HOLDINGS, LLC",Domestic Entity Other,NEW YORK,NY
213,5679278,5530931,"MW49 MILPITAS, LLC",Domestic Entity Other,NEW YORK,NY
214,5657995,5530931,"MW49 SHP, LLC",Domestic Entity Other,NEW YORK,NY
215,5591941,5530931,"MW49 CRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
216,5215470,5215386,"MESA WEST CORE LENDING FUND GP, LLC",Domestic Entity Other,NEW YORK,NY
217,5215537,5215470,"MESA WEST CORE LENDING FUND, L.P.",Domestic Entity Other,NEW YORK,NY
218,5215555,5215537,"MESA WEST CORE LENDING FUND, LLC",Domestic Entity Other,NEW YORK,NY
219,5215863,5215555,"MWCLF CSQ PLEDGOR SPE, LLC",Domestic Entity Other,NEW YORK,NY
220,5215957,5215863,"MWCLF CSQ SPE, LLC",Domestic Entity Other,NEW YORK,NY
221,5215685,5215555,"MWCLF PHBC SPE, LLC",Domestic Entity Other,NEW YORK,NY
222,5215694,5215555,"MWCLF MLRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
223,5215676,5215555,"MWCLF RS SPE, LLC",Domestic Entity Other,NEW YORK,NY
224,5555242,5215555,"MWCLF CRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
225,5752649,5215555,"MWCLF FRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
226,5215452,5215386,"MESA WEST REAL ESTATE INCOME FUND IV GP, LLC",Domestic Entity Other,NEW YORK,NY
227,5215872,5215452,"MESA WEST REAL ESTATE INCOME FUND IV, L.P.",Domestic Entity Other,NEW YORK,NY
228,5216002,5215872,"MESA WEST REAL ESTATE INCOME FUND IV, LLC",Domestic Entity Other,NEW YORK,NY
229,5553396,5216002,MWREIF IV 1500 WILSON LLC,Domestic Entity Other,NEW YORK,NY
230,5333749,5216002,"MWREIF IV FACILITY SELLER, LLC",Domestic Entity Other,NEW YORK,NY
231,5333758,5216002,"MWREIF IV NOTEHOLDER, LLC",Domestic Entity Other,NEW YORK,NY
232,5333776,5333758,"MWREIF IV ISSUER, LLC",Domestic Entity Other,NEW YORK,NY
233,5493906,5333758,"MWREIF IV MN MULTI, LLC",Domestic Entity Other,NEW YORK,NY
234,5215993,5216002,"MWREIF IV RS SPE, LLC",Domestic Entity Other,NEW YORK,NY
235,5215984,5216002,"MWREIF IV USBRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
236,5215966,5216002,"MWREIF IV MSBRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
237,5216011,5216002,"MWREIF IV CIBCRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
238,5419559,5216002,"MWREIF IV MLRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
239,5215975,5215872,"MWREIF IV NR, LLC",Domestic Entity Other,NEW YORK,NY
240,5216084,5215975,"MWREIF IV NR SPE, LLC",Domestic Entity Other,NEW YORK,NY
241,5419540,5215975,"MWREIF IV MLNR SPE, LLC",Domestic Entity Other,NEW YORK,NY
242,5215434,5215386,"MESA WEST DSA, LLC",Domestic Entity Other,NEW YORK,NY
243,5215443,5215386,"MESA WEST LV SA GP, LLC",Domestic Entity Other,NEW YORK,NY
244,5215498,5215443,"MESA WEST LV SA, LP",Domestic Entity Other,NEW YORK,NY
245,5215546,5215498,"MESA WEST LV SA, LLC",Domestic Entity Other,NEW YORK,NY
246,5215407,5215386,"MWREIF IV HOLDINGS MANAGER, LLC",Domestic Entity Other,NEW YORK,NY
247,5215489,5215407,"MWREIF IV HOLDINGS, LLC",Domestic Entity Other,NEW YORK,NY
248,5215872,5215489,"MESA WEST REAL ESTATE INCOME FUND IV, L.P.",Domestic Entity Other,NEW YORK,NY
249,5215416,5215386,"MWAS HOLDCO, LLC",Domestic Entity Other,NEW YORK,NY
250,5215528,5215416,"MESA WEST ASSET SERVICES, LLC",Domestic Entity Other,NEW YORK,NY
251,5215377,5215386,"MW NORTH CAROLINA DEBT FUND MEMBER, LLC",Domestic Entity Other,NEW YORK,NY
