Rank,Name,RSSDID,Location,TotalAsset
24,UBS AMERICAS HOLDING LLC                                                                                                ,4846998,"NEW YORK, NY",172360336.0
25,KEYCORP                                                                                                                 ,1068025,"CLEVELAND, OH",171371230.0
26,NORTHERN TRUST CORPORATION                                                                                              ,1199611,"CHICAGO, IL",170003912.0
27,MUFG AMERICAS HOLDINGS CORPORATION                                                                                      ,1378434,"NEW YORK, NY",167845574.0
28,"AMERIPRISE FINANCIAL, INC.                                                                                              ",2433312,"MINNEAPOLIS, MN",165887603.0
29,BARCLAYS US LLC                                                                                                         ,5006575,"NEW YORK, NY",161286000.0
30,RBC US GROUP HOLDINGS LLC                                                                                               ,5280254,"TORONTO, CANADA                                  ",150540152.0
31,"SANTANDER HOLDINGS USA, INC.                                                                                            ",3981856,"BOSTON, MA",149432676.0
32,REGIONS FINANCIAL CORPORATION                                                                                           ,3242838,"BIRMINGHAM, AL",147598000.0
33,M&T BANK CORPORATION                                                                                                    ,1037003,"BUFFALO, NY",142601105.0
34,"BNP PARIBAS USA, INC.                                                                                                   ",1575569,"NEW YORK, NY",135432084.0
35,HUNTINGTON BANCSHARES INCORPORATED                                                                                      ,1068191,"COLUMBUS, OH",123037648.0
36,"CREDIT SUISSE HOLDINGS (USA), INC.                                                                                      ",1574834,"NEW YORK, NY",118490223.0
37,SVB FINANCIAL GROUP                                                                                                     ,1031449,"SANTA CLARA, CA",116046446.0
38,DISCOVER FINANCIAL SERVICES                                                                                             ,3846375,"RIVERWOODS, IL",112888649.0
39,DB USA CORPORATION                                                                                                      ,2816906,"NEW YORK, NY",109947000.0
40,"BBVA USA BANCSHARES, INC.                                                                                               ",1078529,"HOUSTON, TX",102756203.0
41,SYNCHRONY FINANCIAL                                                                                                     ,4504654,"STAMFORD, CT",95948000.0
42,COMERICA INCORPORATED                                                                                                   ,1199844,"DALLAS, TX",88320000.0
43,FIRST HORIZON CORPORATION                                                                                               ,1094640,"MEMPHIS, TN",84211332.0
44,"POPULAR, INC.                                                                                                           ",1129382,"SAN JUAN, PUERTO RICO                             ",65926000.0
45,"PEOPLE'S UNITED FINANCIAL, INC.                                                                                         ",3650152,"BRIDGEPORT, CT",63100859.0
46,CIT GROUP INC.                                                                                                          ,1036967,"LIVINGSTON, NJ",58106601.0
47,CIBC BANCORP USA INC.                                                                                                   ,5014141,"CHICAGO, IL",56758933.0
48,"NEW YORK COMMUNITY BANCORP, INC.                                                                                        ",2132932,"WESTBURY, NY",56306120.0
49,SYNOVUS FINANCIAL CORP.                                                                                                 ,1078846,"COLUMBUS, GA",54394159.0
50,"RAYMOND JAMES FINANCIAL, INC.                                                                                           ",3815157,"SAINT PETERSBURG, FL",53657147.0
51,"EAST WEST BANCORP, INC.                                                                                                 ",2734233,"PASADENA, CA",52156913.0
52,"FIRST CITIZENS BANCSHARES, INC.                                                                                         ",1075612,"RALEIGH, NC",49957680.0
53,TCF FINANCIAL CORPORATION                                                                                               ,1201934,"DETROIT, MI",47829379.0
54,BOK FINANCIAL CORPORATION                                                                                               ,1883693,"TULSA, OK",46733184.0
55,MIZUHO AMERICAS LLC                                                                                                     ,5034792,"NEW YORK, NY",45621000.0
56,WINTRUST FINANCIAL CORPORATION                                                                                          ,2260406,"ROSEMONT, IL",45080250.0
57,"CULLEN/FROST BANKERS, INC.                                                                                              ",1102367,"SAN ANTONIO, TX",42428372.0
58,VALLEY NATIONAL BANCORP                                                                                                 ,1048773,"NEW YORK, NY",40686076.0
59,JOHN DEERE CAPITAL CORPORATION                                                                                          ,3843075,"RENO, NV",40126996.0
60,SOUTH STATE CORPORATION                                                                                                 ,1133437,"WINTER HAVEN, FL",37789873.0
61,"TEXAS CAPITAL BANCSHARES, INC.                                                                                          ",2706735,"DALLAS, TX",37726096.0
62,F.N.B. CORPORATION                                                                                                      ,3005332,"PITTSBURGH, PA",37406970.0
63,WESTERN ALLIANCE BANCORPORATION                                                                                         ,2349815,"PHOENIX, AZ",36461042.0
64,"BANKUNITED, INC.                                                                                                        ",4028712,"MIAMI LAKES, FL",35016387.0
65,"PINNACLE FINANCIAL PARTNERS, INC.                                                                                       ",2925657,"NASHVILLE, TN",34932860.0
66,"PROSPERITY BANCSHARES, INC.                                                                                             ",1109599,"HOUSTON, TX",34081168.0
67,HANCOCK WHITNEY CORPORATION                                                                                             ,1086533,"GULFPORT, MS",33640092.0
68,ASSOCIATED BANC-CORP                                                                                                    ,1199563,"GREEN BAY, WI",33419783.0
69,UMB FINANCIAL CORPORATION                                                                                               ,1049828,"KANSAS CITY, MO",33127504.0
70,"COMMERCE BANCSHARES, INC.                                                                                               ",1049341,"KANSAS CITY, MO",32942648.0
71,WEBSTER FINANCIAL CORPORATION                                                                                           ,1145476,"WATERBURY, CT",32639853.0
72,"FLAGSTAR BANCORP, INC.                                                                                                  ",3852022,"TROY, MI",31037752.0
73,STERLING BANCORP                                                                                                        ,3083291,"PEARL RIVER, NY",29820138.0
74,MIDLAND FINANCIAL CO.                                                                                                   ,2568278,"OKLAHOMA CITY, OK",29640441.0
75,PACWEST BANCORP                                                                                                         ,2875332,"BEVERLY HILLS, CA",29498442.0
76,UMPQUA HOLDINGS CORPORATION                                                                                             ,2747644,"PORTLAND, OR",29235175.0
77,STIFEL FINANCIAL CORP.                                                                                                  ,3063622,"SAINT LOUIS, MO",26604254.0
78,"UNITED BANKSHARES, INC.                                                                                                 ",1076217,"CHARLESTON, WV",26184247.0
79,"INVESTORS BANCORP, INC.                                                                                                 ",2477754,"SHORT HILLS, NJ",26042790.0
80,FULTON FINANCIAL CORPORATION                                                                                            ,1117129,"LANCASTER, PA",25874628.0
81,"FIRST NATIONAL OF NEBRASKA, INC.                                                                                        ",1020902,"OMAHA, NE",24817423.0
82,FIRSTBANK HOLDING COMPANY                                                                                               ,1060627,"LAKEWOOD, CO",24470941.0
83,"ARVEST BANK GROUP, INC.                                                                                                 ",1095674,"BENTONVILLE, AR",24390299.0
84,OLD NATIONAL BANCORP                                                                                                    ,1098303,"EVANSVILLE, IN",22960647.0
85,"FIRST HAWAIIAN, INC.                                                                                                    ",1025608,"HONOLULU, HI",22662831.0
86,SIMMONS FIRST NATIONAL CORPORATION                                                                                      ,1094828,"PINE BLUFF, AR",22366938.0
87,"SMBC AMERICAS HOLDINGS, INC.                                                                                            ",2170804,"NEW YORK, NY",22053232.0
88,"FIRST MIDWEST BANCORP, INC.                                                                                             ",1208184,"CHICAGO, IL",20838678.0
89,BANK OF HAWAII CORPORATION                                                                                              ,1025309,"HONOLULU, HI",20603651.0
90,AMERIS BANCORP                                                                                                          ,1082067,"ATLANTA, GA",20438657.0
91,"PACIFIC PREMIER BANCORP, INC.                                                                                           ",3489594,"IRVINE, CA",19736544.0
92,ATLANTIC UNION BANKSHARES CORPORATION                                                                                   ,1971693,"RICHMOND, VA",19636407.0
93,"MACY'S, INC.                                                                                                            ",4103310,"NEW YORK, NY",19213668.0
94,"EB ACQUISITION COMPANY, LLC                                                                                             ",4759669,"UNIVERSITY PARK, TX",19142908.0
95,EB ACQUISITION COMPANY II LLC                                                                                           ,5375459,"UNIVERSITY PARK, TX",19142908.0
96,"WASHINGTON FEDERAL, INC.                                                                                                ",3065617,"SEATTLE, WA",19063622.0
97,CATHAY GENERAL BANCORP                                                                                                  ,1843080,"LOS ANGELES, CA",19043134.0
98,FIRST BANCORP                                                                                                           ,2744894,"SAN JUAN, PUERTO RICO                             ",18793071.0
99,CADENCE BANCORPORATION                                                                                                  ,4882802,"HOUSTON, TX",18712611.0
100,"BCI FINANCIAL GROUP, INC.                                                                                               ",3762457,"MIAMI, FL",18520925.0
101,"GLACIER BANCORP, INC.                                                                                                   ",2003975,"KALISPELL, MT",18504206.0
102,"CUSTOMERS BANCORP, INC                                                                                                  ",4284536,"WEST READING, PA",18439248.0
103,"CENTRAL BANCOMPANY, INC                                                                                                 ",1094314,"JEFFERSON CITY, MO",18319463.0
104,"HEARTLAND FINANCIAL USA, INC.                                                                                           ",1206546,"DUBUQUE, IA",17908339.0
105,"UNITED COMMUNITY BANKS, INC.                                                                                            ",1249347,"BLAIRSVILLE, GA",17796155.0
106,"INDEPENDENT BANK GROUP, INC.                                                                                            ",3140288,"MCKINNEY, TX",17753476.0
107,"FIRST INTERSTATE BANCSYSTEM, INC.                                                                                       ",1123670,"BILLINGS, MT",17648707.0
108,"HOPE BANCORP, INC.                                                                                                      ",2961879,"LOS ANGELES, CA",17106976.0
109,"HILLTOP HOLDINGS, INC                                                                                                   ",3838727,"UNIVERSITY PARK, TX",16944264.0
110,"COLUMBIA BANKING SYSTEM, INC.                                                                                           ",2078816,"TACOMA, WA",16584848.0
111,TRUSTMARK CORPORATION                                                                                                   ,1079562,"JACKSON, MS",16551840.0
112,"WESBANCO, INC.                                                                                                          ",1070448,"WHEELING, WV",16424793.0
113,"HOME BANCSHARES, INC.                                                                                                   ",1491409,"CONWAY, AR",16398804.0
114,"APPLE FINANCIAL HOLDINGS, INC.                                                                                          ",3446412,"NEW YORK, NY",16172148.0
115,FIRST FINANCIAL BANCORP                                                                                                 ,1071276,"CINCINNATI, OH",15973134.0
116,EASTERN BANKSHARES INC                                                                                                  ,1427239,"BOSTON, MA",15964835.0
117,BREMER FINANCIAL CORPORATION                                                                                            ,1020180,"SAINT PAUL, MN",15770370.0
118,BANNER CORPORATION                                                                                                      ,2126977,"WALLA WALLA, WA",15031623.0
119,"HAWAIIAN ELECTRIC INDUSTRIES, INC.                                                                                      ",3842957,"HONOLULU, HI",15004007.0
120,RENASANT CORPORATION                                                                                                    ,1098844,"TUPELO, MS",14929612.0
121,"PINNACLE BANCORP, INC.                                                                                                  ",1053272,"OMAHA, NE",14753226.0
122,"THIRD FEDERAL SAVINGS AND LOAN ASSOCIATION OF CLEVELAND, MHC                                                            ",3828036,"CLEVELAND, OH",14572778.0
123,CVB FINANCIAL CORP.                                                                                                     ,1029222,"ONTARIO, CA",14419314.0
124,"AXOS FINANCIAL, INC.                                                                                                    ",3814310,"LAS VEGAS, NV",14393267.0
125,WSFS FINANCIAL CORPORATION                                                                                              ,3844269,"WILMINGTON, DE",14333914.0
126,FIRST MERCHANTS CORPORATION                                                                                             ,1208559,"MUNCIE, IN",14067210.0
127,INTERNATIONAL BANCSHARES CORPORATION                                                                                    ,1104231,"LAREDO, TX",14029467.0
128,NORTHWEST BANCSHARES INC                                                                                                ,4122722,"WARREN, PA",13973590.0
129,"COMMUNITY BANK SYSTEM, INC.                                                                                             ",1048867,"DEWITT, NY",13931094.0
130,INDEPENDENT BANK CORP.                                                                                                  ,1136803,"ROCKLAND, MA",13205474.0
131,"PROVIDENT FINANCIAL SERVICES, INC.                                                                                      ",3133637,"JERSEY CITY, NJ",12919741.0
132,"BERKSHIRE HILLS BANCORP, INC                                                                                            ",2333663,"BOSTON, MA",12841403.0
133,"GREAT WESTERN BANCORP, INC.                                                                                             ",4809920,"SIOUX FALLS, SD",12814383.0
134,"SANDY SPRING BANCORP, INC.                                                                                              ",1248304,"OLNEY, MD",12798429.0
135,FIRST AMERICAN FINANCIAL CORPORATION                                                                                    ,1250101,"SANTA ANA, CA",12795988.0
136,"SERVISFIRST BANCSHARES, INC.                                                                                            ",3635319,"HOMEWOOD, AL",11932654.0
137,OCEANFIRST FINANCIAL CORP.                                                                                              ,2609975,"TOMS RIVER, NJ",11450269.0
138,FB FINANCIAL CORPORATION                                                                                                ,1132104,"NASHVILLE, TN",11207330.0
139,"EAGLE BANCORP, INC.                                                                                                     ",2652104,"BETHESDA, MD",11117802.0
140,"DISCOUNT BANCORP, INC.                                                                                                  ",2894230,"NEW YORK, NY",11010035.0
141,NBT BANCORP INC.                                                                                                        ,1139279,"NORWICH, NY",10932906.0
142,"FIRST FINANCIAL BANKSHARES, INC.                                                                                        ",1102312,"ABILENE, TX",10904500.0
143,"SPEND LIFE WISELY COMPANY, INC.                                                                                         ",1058398,"DURANT, OK",10567697.0
144,FIRST BUSEY CORPORATION                                                                                                 ,1203602,"CHAMPAIGN, IL",10544047.0
145,"BOSTON PRIVATE FINANCIAL HOLDINGS, INC.                                                                                 ",1248078,"BOSTON, MA",10048823.0
