RowId,RssdId,ParentId,InstitutionName,InstitutionType,City,StateOrCountry
235,3872123,480228,326 RIVERDALE OWNERS LLC,Domestic Entity Other,LARCHMONT,NY
236,5535123,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 68 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
237,5535132,480228,"BRISAS DEL ESTE PHASE TWO, LLC",Domestic Entity Other,MIAMI,FL
238,5535114,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 69 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
239,3872114,480228,"WOODLANDS BARKLEY, LLC",Domestic Entity Other,ROCHESTER,NY
240,5528965,480228,"BALIHTC 2020-2, LLC",Domestic Entity Other,ST. LOUIS,MO
241,2483586,480228,"BANK OF AMERICA MORTGAGE SECURITIES, INC.",Domestic Entity Other,CHARLOTTE,NC
242,3939688,480228,"ENCINO POINTE, LTD.",Domestic Entity Other,AUSTIN,TX
243,5442959,480228,MISSOURI AND BUNDY HOUSING LP,Domestic Entity Other,LOS ANGELES,CA
244,5528974,480228,"WALZEM APARTMENTS, LLC THE",Domestic Entity Other,MERRIAM,KS
245,4890003,480228,"LANDINGS AT BELLE MEADOWS, L.P., THE",Domestic Entity Other,INDIANAPOLIS,IN
246,3456363,480228,"BA CREDIT CARD FUNDING, LLC",Domestic Entity Other,CHARLOTTE,NC
247,5535093,480228,"500 MASTER TENANT, LLC",Domestic Entity Other,WESTPORT,CT
248,5528947,480228,"BOA USB NMTC FUND 2020-2, LLC",Domestic Entity Other,ST. LOUIS,MO
249,5535105,480228,"HAYWARD MISSION META, L.P.",Domestic Entity Other,LOS ANGELES,CA
250,2887045,480228,GLENEAGLES TRADING LLC,Finance Company,CHARLOTTE,NC
251,5528956,480228,"BT OWNER, LLC",Domestic Entity Other,WALTHAM,MA
252,3456411,480228,CENTERLINE HOUSING PARTNERSHIP III LP-SERIES 3,Domestic Entity Other,NEW YORK,NY
253,4562300,480228,"GREEN TURNKEY PLAZA, LTD.",Domestic Entity Other,MIAMI,FL
254,4889986,480228,"PALM TRITON, LLC",Domestic Entity Other,LEVITTOWN,NY
255,3503502,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 3 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
256,2905501,480228,MUIRFIELD TRADING LLC,Finance Company,CHARLOTTE,NC
257,5610851,480228,"AXIA TECHNOLOGIES, INC.",Domestic Entity Other,SANTA BARBARA,CA
258,4889977,480228,"PALO ALTO APARTMENTS, LTD.",Domestic Entity Other,SAN ANTONIO,TX
259,5535084,480228,"ARDC CITY BASE, LTD.",Domestic Entity Other,SAN ANTONIO,TX
260,4562298,480228,"HOLLYBUSH PRESERVATION PARTNERS, L.P.",Domestic Entity Other,WASHINGTON,DC
261,4815819,480228,CONCERN MIDDLE ISLAND LLC,Domestic Entity Other,MEDFORD,NY
262,4232135,480228,"FOUNTAINS AT SAN REMO COURT PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
263,3300288,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND XXXIX L.P.,Domestic Entity Other,GREENWICH,CT
264,5141467,480228,"MERCY HOUSING CALIFORNIA 77, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
265,5561300,480228,"OAKLAND CIVIC MASTER TENANT, LLC",Domestic Entity Other,EMERYVILLE,CA
266,5309409,480228,"MERRITT MILL ROAD, LLC",Domestic Entity Other,BALTIMORE,MD
267,3464108,480228,"SEMPRA SECTION 42, LLC",Domestic Entity Other,SAN FRANCISCO,CA
268,5561298,480228,"NEWTOWNE 20, LLC",Domestic Entity Other,BALTIMORE,MD
269,4232162,480228,RICHMOND HILL HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,FLORAL PARK,NY
270,5692361,480228,"MORRIS MANOR, LLLP",Domestic Entity Other,DELRAY BEACH,FL
271,4815828,480228,LOCUST MANOR FAMILY RESIDENCE II LIMITED PARTNERSHIP,Domestic Entity Other,LEVITTOWN,NY
272,5141458,480228,"ANTHONY PLACE YORKVILLE, LP",Domestic Entity Other,NORTHBROOK,IL
273,5561289,480228,WESTBROOK III HOUSING LLC,Domestic Entity Other,KINGSTON,PA
274,4203434,480228,"SP TWO, LTD.",Domestic Entity Other,TAMPA,FL
275,4453284,480228,"SPRINGFIELD VILLAGE SENIOR RESIDENCES, L.P.",Domestic Entity Other,MONTCLAIR,NJ
276,4815789,480228,"BIRCHES AT SCHOHARIE, L.P.",Domestic Entity Other,KINGSTON,NY
277,5692352,480228,"PRESERVATION SQUARE IIB, LP",Domestic Entity Other,ST. LOUIS,MO
278,4750246,480228,"FC SW HOUSING, LP",Domestic Entity Other,AUSTIN,TX
279,5561270,480228,HORIZON TC HOUSING LLC,Domestic Entity Other,SPOKANE,WA
280,5692343,480228,"MP DOWNTOWN SAN MATEO ASSOCIATES, L.P.",Domestic Entity Other,FOSTER CITY,CA
281,4232117,480228,"HFI DEERBROOK PLACE APARTMENTS, L.P.",Domestic Entity Other,HOUSTON,TX
282,5692334,480228,"SUSSEX VOA AFFORDABLE HOUSING, LLC",Domestic Entity Other,ALEXANDRIA,VA
283,5561261,480228,"POLARIS AT TC, LLC",Domestic Entity Other,SPOKANE,WA
284,5692325,480228,"AMARYLLIS PARK PLACE II, LLC",Domestic Entity Other,DELRAY BEACH,FL
285,5082029,480228,"AMERICAN TAX CREDIT FUND 2017-A, LLC",Domestic Entity Other,COLUMBUS,OH
286,5188529,480228,"CARENA ASSOCIATES, L.P.",Domestic Entity Other,BERKELEY,CA
287,4815798,480228,"SPRINGS APARTMENTS, THE LIMITED PARTNERSHIP",Domestic Entity Other,ARLINGTON,VA
288,4363271,480228,"WHITTIER FAMILY APARTMENTS, L.P.",Domestic Entity Other,LONG BEACH,CA
289,3914751,480228,ML 35 LLC,Domestic Entity Other,NEW YORK,NY
290,5592096,480228,"MARIPOSA LILY, L.P.",Domestic Entity Other,WEST HOLLYWOOD,CA
291,4363280,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 25 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
292,4901897,480228,"HERITAGE PARK GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
293,5215265,480228,"21205 CARSON ARTS, L.P.",Domestic Entity Other,LOS ANGELES,CA
294,5592087,480228,"AMERICAN TAX CREDIT FUND 2021-A, LLC",Domestic Entity Other,COLUMBUS,OH
295,4232210,480228,"LIHTC FUND 2010-6, LLC",Domestic Entity Other,ST. LOUIS,MO
296,5723162,480228,"AMCAL SOMIS RANCH FUND, L.P.",Domestic Entity Other,AGOURA HILLS,CA
297,4414490,480228,RUFUS KING COURT LIMITED PARTNERSHIP,Domestic Entity Other,FLORAL PARK,NY
298,4660251,480228,"LAFAYETTE PLAZA APARTMENTS, LP",Domestic Entity Other,HOUSTON,TX
299,5592078,480228,"SAN MARCOS HEIGHTS, LLC",Domestic Entity Other,DELRAY BEACH,FL
300,5723153,480228,"MERCY HOUSING CALIFORNIA 95, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
301,3322851,480228,NEW HAMPSHIRE HOUSING EQUITY FUND 2004 LP,Domestic Entity Other,PORTLAND,ME
302,5309445,480228,"BOA BROWN PACKING INVESTMENT FUND, LLC",Domestic Entity Other,GREENVILLE,SC
303,4901918,480228,DIAMOND STREET HOUSING PARTNERSHIP II LP,Domestic Entity Other,KINGSTON,PA
304,4520980,480228,"SOL Y LUNA, L.P.",Domestic Entity Other,LOS ANGELES,CA
305,4420642,480228,"1208 NORTH 28TH STREET, LLC",Domestic Entity Other,RICHMOND,VA
306,5309454,480228,"FORT APACHE SENIORS, LLC",Domestic Entity Other,LAS VEGAS,NV
307,4901909,480228,165 WINTER STREET APARTMENTS LLC,Domestic Entity Other,BOSTON,MA
308,5723144,480228,"SMV HOUSING, L.P.",Domestic Entity Other,LOS ANGELES,CA
309,5141494,480228,"988 EAST 180 STREET ASSOCIATES, L.P.",Domestic Entity Other,NEW YORK,NY
310,3638299,480228,BODIAM HILL LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
311,5309427,480228,"BOA FNC INVESTMENT FUND, LLC",Domestic Entity Other,BOSTON,MA
312,5723135,480228,"CENTRAL AVENUE HOUSING, LP",Domestic Entity Other,GARDENA,CA
313,5309436,480228,"DEKALB ABBINGTON RESERVE, LP",Domestic Entity Other,ATLANTA,GA
314,5141506,480228,10 MINERVA PLACE L.P.,Domestic Entity Other,NEW YORK,NY
315,4232180,480228,"SHADY OAKS HOUSING, LP",Domestic Entity Other,AUSTIN,TX
316,5309418,480228,"CDS CICERO SENIOR LIVING, LLC",Domestic Entity Other,WEBSTER,NY
317,3464210,480228,MORTGAGE EQUITY CONVERSION ASSET CORPORATION,Domestic Entity Other,WILMINGTON,DE
318,4520962,480228,LOSFELIZ51 LP,Domestic Entity Other,NEWBURY PARK,CA
319,5141485,480228,WILFRID PROPERTIES LLC,Domestic Entity Other,ASTORIA,NY
320,5561319,480228,"LAS FLORES APARTMENTS, L.P.",Domestic Entity Other,SANTA MONICA,CA
321,3322936,480228,"RI HOUSING EQUITY POOL, L.P.",Domestic Entity Other,PROVIDENCE,RI
322,3871809,480228,"FOXWOOD PRESERVATION PARTNERS, L.P.",Domestic Entity Other,WASHINGTON,DC
323,5723229,480228,"BARRY FAMILY HOUSING, L.P",Domestic Entity Other,SAN DIEGO,CA
324,5743713,480228,COTE VILLAGE LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
325,5215322,480228,"WDSE, L.P.",Domestic Entity Other,LOS ANGELES,CA
326,3931196,480228,"VILLAS AT PERUQUE HILLS I, L.P.",Domestic Entity Other,CHESTERFIELD,MO
327,3322945,480228,USA INSTITUTIONAL TAX CREDIT FUND XVII,Domestic Entity Other,GREENWICH,CT
328,4660297,480228,"WF MASTER TENANT, LLC",Domestic Entity Other,CHICAGO,IL
329,3871797,480228,"WINGATE MANOR I, L.P.",Domestic Entity Other,CHESTERFIELD,MO
330,5755994,480228,"HARMONY AT THE PARK TWO, LLC",Domestic Entity Other,OREGON,WI
331,3243068,480228,APOLLO TAX CREDIT FUND-XXIX LIMITED PARTNERSHIP,Domestic Entity Other,CLEVELAND,OH
332,4754972,3243068,"MONTGOMERY GARDENS, LLC",Domestic Entity Other,CHARLOTTE,NC
333,4763349,3243068,"MAYFIELD TERRACE, LLC",Domestic Entity Other,CHARLOTTE,NC
334,4754628,3243068,SMITH HILL VISIONS LIMITED PARTNERSHIP,Domestic Entity Other,PROVIDENCE,RI
335,4758028,3243068,"SAN FERNANDO SENIOR HOUSING, L.P.",Domestic Entity Other,SAN FERNANDO,CA
336,5743704,480228,BROCK BRIDGE LANDING LIMITED PARTNERSHIP,Domestic Entity Other,COLUMBUS,OH
337,5301319,480228,"REVELLO HOUSING, LLC",Domestic Entity Other,DUBLIN,OH
338,5743692,480228,HUDSON HOUSING TAX CREDIT FUND CI LP,Domestic Entity Other,NEW YORK,NY
339,5755985,480228,RESERVE AT MAYFIELD LLC,Domestic Entity Other,WEST CHESTER,OH
340,5215304,480228,"WASHINGTON STREET APARTMENTS, L.P.",Domestic Entity Other,INDIO,CA
341,5301328,480228,"BOA USB NMTC FUND 2018-2, LLC",Domestic Entity Other,ST. LOUIS,MO
342,5788741,480228,TRYON VEHICLE TITLING TRUST,Domestic Entity Other,CHARLOTTE,NC
343,5743683,480228,MHMP 16 NORTHFIELD LLLP,Domestic Entity Other,DENVER,CO
344,5215313,480228,"SP COMMONS, L.P.",Domestic Entity Other,BERKELEY,CA
345,5723210,480228,"VENTURA VETERANS, L.P.",Domestic Entity Other,LOS ANGELES,CA
346,5755976,480228,"ROCKLIN 688, L.P.",Domestic Entity Other,ROSEVILLE,CA
347,2323516,480228,"BANC OF AMERICA E-COMMERCE HOLDINGS, INC.",Domestic Entity Other,CHARLOTTE,NC
348,4901936,480228,CEDARS OF CHILI LLC,Domestic Entity Other,BOSTON,MA
349,5215283,480228,"AMCAL 1440 SANTA ANA FUND, LP",Domestic Entity Other,AGOURA HILLS,CA
350,3109977,480228,"MERRILL LYNCH COMMUNITY DEVELOPMENT COMPANY, LLC",Domestic Entity Other,NEW YORK,NY
351,5723201,480228,GOLDEN PIERCE HOUSING PARTNERS L.P.,Domestic Entity Other,RANCHO CUCAMONGA,CA
352,4363299,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXXXVI L.P.,Domestic Entity Other,GREENWICH,CT
353,5723199,480228,"SANTA ROSA 669, L.P.",Domestic Entity Other,ROSEVILLE,CA
354,3685471,480228,AD PRICE I LLC,Domestic Entity Other,BUFFALO,NY
355,3685462,480228,CORFE HILL LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
356,4901927,480228,UPHAMS CORNER LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
357,5215292,480228,"AMERICAN TAX CREDIT FUND 2018-A, LLC",Domestic Entity Other,COLUMBUS,OH
358,4660260,480228,"LONG BEACH & 21ST, L.P.",Domestic Entity Other,LOS ANGELES,CA
359,4520999,480228,"BHC SAGE PARK, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
360,4097071,480228,"HIGHLANDS-NEWNAN, LIMITED PARTNERSHIP",Domestic Entity Other,PORTLAND,ME
361,5743674,480228,"HARMONY AT STONECREST, LP",Domestic Entity Other,WINTER GARDEN,FL
362,4420651,480228,"3555 WHITTIER PARTNERS, L.P.",Domestic Entity Other,LONG BEACH,CA
363,3871827,480228,"BERRY STREET COMMONS URBAN RENEWAL ASSOCIATES, L.P.",Domestic Entity Other,MONTCLAIR,NJ
364,5592108,480228,"FC ZILKER HOUSING, LP",Domestic Entity Other,AUSTIN,TX
365,3322954,480228,USA/FLEET INSTITUTIONAL TAX CREDIT FUND XX - A LP,Domestic Entity Other,GREENWICH,CT
366,4901954,480228,"TEMPE HOUSING, LLC",Domestic Entity Other,DUBLIN,OH
367,5723180,480228,"ORLANDO LEASED HOUSING ASSOCIATES XIII, LLLP",Domestic Entity Other,RIVIERA BEACH,FL
368,5743665,480228,"BALIHTC 2022-2, LLC",Domestic Entity Other,ST. LOUIS,MO
369,4097080,480228,"AMCAL MIRANDELA FUND, L.P.",Domestic Entity Other,AGOURA HILLS,CA
370,5215274,480228,"VILLAS ON THE PARK SAN JOSE, L.P.",Domestic Entity Other,SAN DIEGO,CA
371,4521026,480228,"PINE VALLEY RESIDENTIAL, LLC",Domestic Entity Other,WALTHAM,MA
372,4232247,480228,"SEABOARD SQUARE II, L.P.",Domestic Entity Other,PORTSMOUTH,VA
373,4660288,480228,REACH GATEWAY SENIOR HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,PORTLAND,OR
374,5723171,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND CXLI L.P.,Domestic Entity Other,GREENWICH,CT
375,4521017,480228,"FREEPORT VB HOUSING, LP",Domestic Entity Other,PORT ARTHUR,TX
376,4660279,480228,"52ND DRIVE APARTMENTS, L.P.",Domestic Entity Other,LOS ANGELES,CA
377,5397657,480228,735 DAVIS SENIOR LP,Domestic Entity Other,SAN FRANCISCO,CA
378,5205145,480228,MAYFAIR LOFTS MASTER TENANT LLC,Domestic Entity Other,LOS ANGELES,CA
379,3871863,480228,"SILSBEE OAKLEAF ESTATES, LP",Domestic Entity Other,PORT ARTHUR,TX
380,5397666,480228,88 BROADWAY FAMILY LP,Domestic Entity Other,SAN FRANCISCO,CA
381,4355212,480228,"LAKE SHERWOOD PHASES 6 - 8 GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
382,5205154,480228,"DENVER LEASED HOUSING ASSOCIATES VI, LLLP",Domestic Entity Other,PLYMOUTH,MN
383,4287630,480228,RICHMOND HILL HOUSING 2 LIMITED PARTNERSHIP,Domestic Entity Other,FLORAL PARK,NY
384,3824757,480228,"PHOEBUS SQUARE, L.P.",Domestic Entity Other,PORTSMOUTH,VA
385,1830099,480228,"BANC OF AMERICA INSURANCE SERVICES, INC.",Domestic Entity Other,BALTIMORE,MD
386,3300457,480228,BOSTON FINANCIAL HOUSING INVESTMENTS VII A LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
387,3824748,480228,"ARDC SAN MARCOS, LTD.",Domestic Entity Other,SAN ANTONIO,TX
388,3871845,480228,"KENTFIELD ASSOCIATES, A CALIFORNIA LIMITED PARTNERSHIP",Domestic Entity Other,SAN FRANCISCO,CA
389,3824739,480228,"UBOC GUARANTEED TAX CREDIT FUND IX, L.L.C.",Domestic Entity Other,WALNUT CREEK,CA
390,3685480,480228,"BF GARDEN AMERICA TAX CREDIT FUND II, A LIMITED PARTNERSHIP",Domestic Entity Other,BOSTON,MA
391,5205136,480228,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 52 L.L.C.,Domestic Entity Other,ST. PETERSBURG,FL
392,4502632,480228,"HARMON VILLAS INVESTMENTS, L.P.",Domestic Entity Other,DALLAS,TX
393,5215331,480228,"SOUTH SUNSHINE ASSOCIATES, L.P.",Domestic Entity Other,IRVINE,CA
394,5723247,480228,"MAUDELLE SHIREK, L.P.",Domestic Entity Other,BERKELEY,CA
395,3599493,480228,"TWO COUNTRY LANE WAXAHACHIE, LTD.",Domestic Entity Other,BENBROOK,TX
396,5723238,480228,"OLIVE STREET PARTNERS MASTER TENANT, LLC",Domestic Entity Other,MEMPHIS,TN
397,5215340,480228,"MP 21 SOLEDAD STREET, L.P.",Domestic Entity Other,FOSTER CITY,CA
398,4287612,480228,"AMCAL MISSION FUND, L.P.",Domestic Entity Other,AGOURA HILLS,CA
399,5743722,480228,CLARK COMMONS II LIMITED DIVIDEND HOUSING ASSOCIATION LLC,Domestic Entity Other,BUFFALO,NY
400,5428953,480228,"WATERMAN GARDENS PARTNERS 2, L.P.",Domestic Entity Other,RANCHO CUCAMONGA,CA
401,5428962,480228,"ARMINTA META, L.P.",Domestic Entity Other,LOS ANGELES,CA
402,3802803,480228,TALON HILLS SENIORS LLC,Domestic Entity Other,HAYDEN,ID
403,3155648,480228,NORTHWEST FLORIDA BLACK BUSINESS INVESTMENT CORPORATION,Domestic Entity Other,TALLAHASSEE,FL
404,5449417,480228,U.S.A. INSTITUTIONAL TAX CREDIT FUND CXXXI L.P.,Domestic Entity Other,GREENWICH,CT
405,5449426,480228,"VISTA BALLONA, L.P.",Domestic Entity Other,SANTA MONICA,CA
406,3802791,480228,"STRATFORD MANOR, L.P.",Domestic Entity Other,CHESTERFIELD,MO
407,4947671,480228,RTH RESTORATION HOUSING LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
408,5428944,480228,"ST. ANTON TASMAN EAST, LP",Domestic Entity Other,SACRAMENTO,CA
409,3802849,480228,CASA MORELOS LP,Domestic Entity Other,CHICAGO,IL
410,4492966,480228,"GARDEN GROVE GROUP PARTNERS, LTD.",Domestic Entity Other,WINTER PARK,FL
411,1173107,480228,BANKAMERICA NOMINEES (1993) PTE LTD,International Nonbank Sub of Domestic Entities,SINGAPORE,SINGAPORE                               
412,3155675,480228,PALM BEACH COUNTY BLACK BUSINESS INVESTMENT CORPORATION,Domestic Entity Other,RIVIERA BEACH,FL
413,5785272,480228,FOREST PARK FAMILY APARTMENTS LLC,Domestic Entity Other,CLEVELAND,OH
414,5162659,480228,"ORACLE SNELLVILLE 2017, LP",Domestic Entity Other,LOUISVILLE,KY
415,3155657,480228,"BLACK BUSINESS INVESTMENT FUND OF CENTRAL FLORIDA, INC.",Domestic Entity Other,ORLANDO,FL
416,3802830,480228,CORSAIR SACRAMENTO L.P.,Domestic Entity Other,SACRAMENTO,CA
417,5785263,480228,"HS-RPG ORONO MASTER TENANT, LLC",Domestic Entity Other,CHICAGO,IL
418,5785254,480228,"NORTHWEST FAMILY HOUSING, LLC",Domestic Entity Other,GARDENA,CA
419,4492993,480228,"SOUTH MIAMI PLAZA PRESERVATION, LLC",Domestic Entity Other,MIAMI,FL
420,4759221,480228,"POWDER SPRINGS ABBINGTON TRAIL, LP",Domestic Entity Other,ATLANTA,GA
421,4300481,480228,"RACE STREET LOFTS, LTD.",Domestic Entity Other,FORT WORTH,TX
422,3155666,480228,FIRST COAST BLACK BUSINESS INVESTMENT CORPORATION,Domestic Entity Other,JACKSONVILLE,FL
423,3802867,480228,NORDEN SACRAMENTO L.P.,Domestic Entity Other,SACRAMENTO,CA
424,3155684,480228,"TAMPA BAY BLACK BUSINESS INVESTMENT CORPORATION, INC.",Domestic Entity Other,TAMPA,FL
425,4493075,480228,"MONTCROSS SENIORS, LLC",Domestic Entity Other,CHARLOTTE,NC
426,2453235,480228,BANC OF AMERICA MERRILL LYNCH COMMERCIAL MORTGAGE INC.,Domestic Entity Other,CHARLOTTE,NC
427,2889487,480228,"214 NORTH TRYON, LLC",Domestic Entity Other,CHARLOTTE,NC
428,5428980,480228,"ALLIANT TAX CREDIT FUND 100, LLC",Domestic Entity Other,WOODLAND HILLS,CA
429,3448591,480228,BOSTON FINANCIAL HOUSING INVESTMENTS IX A LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
430,5428971,480228,MONTGOMERY LIHTC LLC,Domestic Entity Other,CLEVELAND,OH
431,4947699,480228,"BRINKLEY HILL ASSOCIATES, LLC",Domestic Entity Other,ROCHESTER,NY
432,5097304,480228,"WESTSIDE COURTS HOUSING PARTNERS, L.P.",Domestic Entity Other,IRVINE,CA
433,4724573,480228,"ALLIANT TAX CREDIT FUND 78, LTD.",Domestic Entity Other,PALM BEACH,FL
434,4183844,480228,"KGR VILLAS AT EL DORADO APARTMENTS, L.P.",Domestic Entity Other,HOUSTON,TX
435,5476150,480228,BANC OF AMERICA COMMUNITY HOUSING INVESTMENT FUND XII LP,Domestic Entity Other,CHICAGO,IL
436,783871,480228,BANKAMERICA INTERNATIONAL FINANCIAL CORPORATION,Edge Corporation - Investment,SAN FRANCISCO,CA
437,3904284,783871,MERRILL LYNCH (CAMBERLEY) LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
438,2683500,783871,N.B. (BAHAMAS) LTD.,Finance Company,NASSAU,"BAHAMAS, THE                            "
439,2683519,2683500,LBC LIMITED,International Nonbank Sub of Domestic Entities,NASSAU,"BAHAMAS, THE                            "
440,5346860,783871,"ADMINISTRADORA BA, S.A. DE C.V.",International Nonbank Sub of Domestic Entities,MEXICO CITY,MEXICO                                  
441,1174935,783871,BANKAMERICA NOMINEES LIMITED,International Nonbank Sub of Domestic Entities,LONDON,ENGLAND                                 
442,3898673,783871,BOSTON NEGOCIOS E PARTICIPACOES LTDA.,International Nonbank Sub of Domestic Entities,SAO PAULO,BRAZIL                                  
443,5166264,783871,BANA AVIATION IOM LLC,International Nonbank Sub of Domestic Entities,DOUGLAS,ISLE OF MAN                             
444,4460376,783871,FIA JERSEY HOLDINGS LIMITED,International Nonbank Sub of Domestic Entities,CHESTER,UNITED KINGDOM  (OTHER)                 
445,5449408,783871,BANK OF AMERICA (LBAC) PENSION TRUSTEES LIMITED,International Nonbank Sub of Domestic Entities,LONDON,UNITED KINGDOM  (OTHER)                 
446,3909337,783871,MERRILL LYNCH GLOBAL SERVICES PTE. LTD.,International Nonbank Sub of Domestic Entities,SINGAPORE,SINGAPORE                               
447,2138626,783871,"BANC OF AMERICA FSC HOLDINGS, INC.",Domestic Entity Other,SAN FRANCISCO,CA
448,2799522,2138626,BACAN CAPITAL TRUST,Domestic Entity Other,WILMINGTON,DE
449,3551174,2138626,"BANC OF AMERICA LEASING IRELAND CO., LIMITED",International Nonbank Sub of Domestic Entities,DUBLIN,IRELAND                                 
450,4263483,3551174,BALI AUSTRALIA LEASING PTY LIMITED,International Nonbank Sub of Domestic Entities,SYDNEY,AUSTRALIA                               
451,2992510,2138626,BAL GLOBAL FINANCE CANADA CORPORATION,International Nonbank Sub of Domestic Entities,TORONTO,CANADA                                  
452,2654573,2138626,BAL GLOBAL FINANCE (UK) LIMITED,Finance Company,LONDON,ENGLAND                                 
453,2795056,2654573,BAL GLOBAL FINANCE (DEUTSCHLAND) GMBH,International Nonbank Sub of Domestic Entities,DUSSELDORF,GERMANY                                 
454,3226034,783871,BA ELECTRONIC DATA PROCESSING (GUANGZHOU) LTD.,Data Processing Servicer,GUANGZHOU,"CHINA, PEOPLES REPUBLIC OF              "
455,5676848,480228,"LATHROP HOMES IB, LP",Domestic Entity Other,CHICAGO,IL
456,5476132,480228,"BRISAS DEL RIO APARTMENTS, LLC",Domestic Entity Other,MIAMI,FL
457,2453338,480228,"COMMUNITY REINVESTMENT GROUP, L.C.",Domestic Entity Other,FORT LAUDERDALE,FL
458,2639730,480228,"REGENT STREET II, INC.",Domestic Entity Other,CHARLOTTE,NC
459,4057114,2639730,"SPECIALIZED LENDING, LLC",Domestic Entity Other,DALLAS,TX
460,4925325,480228,"WINSTON-SALEM ABBINGTON GARDENS, LLC",Domestic Entity Other,ATLANTA,GA
461,5537686,480228,"JOE MORETTI PHASE 2B, LLC",Domestic Entity Other,MIAMI,FL
462,4876173,480228,"VERANDAS OF PUNTA GORDA, THE LLLP",Domestic Entity Other,BUFFALO,NY
463,5633953,480228,OLMSTED GREEN RENTAL PHASE IV LLC,Domestic Entity Other,BURLINGTON,MA
464,5676950,480228,OAKWOOD SOUTH NINE LIMITED PARTNERSHIP,Domestic Entity Other,ARLINGTON,VA
465,5537695,480228,"DV OWNER, LLC",Domestic Entity Other,WALTHAM,MA
466,5066654,480228,"MISSION DOLORES HOUSING ASSOCIATES, L.P.",Domestic Entity Other,SAN FRANCISCO,CA
467,4876164,480228,"RECLAIMING THE VISION II, L.P.",Domestic Entity Other,WOONSOCKET,RI
468,5633944,480228,RED STONE EQUITY - FUND 86 LIMITED PARTNERSHIP,Domestic Entity Other,CLEVELAND,OH
469,4925316,480228,"JOE MORETTI PHASE TWO, LLC",Domestic Entity Other,MIAMI,FL
470,4925343,480228,"DUBLIN FAMILY, L.P.",Domestic Entity Other,HAYWARD,CA
471,5676941,480228,"FOLSOM 670, L.P.",Domestic Entity Other,ROSEVILLE,CA
472,5633935,480228,"BROOKS MANOR, LP",Domestic Entity Other,DALLAS,TX
473,5676932,480228,AO MILL I LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
474,4925334,480228,"MERCY HOUSING CALIFORNIA 57, A CALIFORNIA LIMITED PARTNERSHIP",Domestic Entity Other,SAN FRANCISCO,CA
475,4876182,480228,"BISHOP GARDENS APARTMENTS, LP",Domestic Entity Other,INDIANAPOLIS,IN
476,4161440,480228,"M STATION HOUSING, L.P.",Domestic Entity Other,AUSTIN,TX
477,1629631,480228,100 FEDERAL STREET LIMITED PARTNERSHIP,Domestic Entity Other,BOSTON,MA
478,5476217,480228,OAK PARK PHASE II LIMITED PARTNERSHIP,Domestic Entity Other,MCLEAN,VA
479,5676923,480228,"ALLIANT TAX CREDIT FUND 109, LLC",Domestic Entity Other,CALABASAS,CA
480,4876146,480228,WAVERLY TERRACE SENIOR APARTMENTS LIMITED PARTNERSHIP,Domestic Entity Other,SARASOTA,FL
481,5009259,480228,189 BROADWAY LIMITED PARTNERSHIP,Domestic Entity Other,CHELSEA,MA
482,4876137,480228,REACH BRONAUGH PARTNERS LIMITED PARTNERSHIP,Domestic Entity Other,PORTLAND,OR
483,4161392,480228,EAST 112 ASSOCIATES LLC,Domestic Entity Other,LARCHMONT,NY
484,4876155,480228,"BEACH GREEN NORTH, LLC",Domestic Entity Other,JAMAICA,NY
485,5009277,480228,EBH-NH BRITTMOORE LP,Domestic Entity Other,HOUSTON,TX
486,4925307,480228,"DOWNTOWN MOTOR LODGE, LLC",Domestic Entity Other,TUSCON,AZ
487,5676914,480228,ARGUS ELLISON ASSOCIATES LLC,Domestic Entity Other,BOSTON,MA
