RowId,RssdId,ParentId,InstitutionName,InstitutionType,City,StateOrCountry
1,2961897,,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",Financial Holding Company - Foreign,TOKYO,JAPAN                                   
2,1129328,2961897,MITSUBISHI UFJ TRUST AND BANKING CORPORATION,Foreign Banking Organization,TOKYO,JAPAN                                   
3,1378434,2961897,MUFG AMERICAS HOLDINGS CORPORATION,Intermediate Holding Companies,NEW YORK,NY
4,2029283,1378434,MUFG AMERICAS LEASING CORPORATION,Domestic Entity Other,LOS ANGELES,CA
5,2432481,2029283,"MUFG AMERICAS CAPITAL LEASING & FINANCE, LLC",Domestic Entity Other,LOS ANGELES,CA
6,5012192,2432481,"WELLS FARGO TRUST COMPANY, NATIONAL ASSOCIATION, ACTING IN ITS CAPACITY AS OWNER TTEE UNDER TRUST AGMT AS OF 6/9/08",Domestic Entity Other,SALT LAKE CITY,UT
7,5013359,5012192,TEERA THANA PTE. LTD.,Foreign Entity Other,SINGAPORE,SINGAPORE                               
8,5012259,2432481,SAN LUIS SOLAR STATUTORY TRUST I,Domestic Entity Other,SALT LAKE CITY,UT
9,5166330,1378434,MUFG AMERICAS CAPITAL COMPANY,Domestic Entity Other,NEW YORK,NY
10,3955165,1378434,"MORGAN STANLEY MUFG LOAN PARTNERS, LLC",Domestic Entity Other,WILMINGTON,DE
11,1425374,1378434,"MUFG AMERICAS LEASING & FINANCE, INC.",Domestic Entity Other,NEW YORK,NY
12,4400233,1378434,UB LEASING CORPORATION,Domestic Entity Other,LOS ANGELES,CA
13,2155801,4400233,MUFG AMERICAS FUNDING CORPORATION,Domestic Entity Other,LOS ANGELES,CA
14,2155838,4400233,"U.B. VEHICLE LEASING, INC.",Domestic Entity Other,LOS ANGELES,CA
15,1024508,1378434,"UB OF CALIFORNIA LEASING, LLC",Finance Company,LOS ANGELES,CA
16,1345388,1378434,BANKERS COMMERCIAL CORPORATION,Finance Company,LOS ANGELES,CA
17,4757683,1345388,GREEN UNION IV TRUST,Domestic Entity Other,LOS ANGELES,CA
18,5592975,1345388,GELCO FLEET TRUST (SUBI-25 PORTFOLIO),Domestic Entity Other,SPARKS,MD
19,4720744,1378434,MUFG FUND SERVICES (USA) LLC,Domestic Entity Other,NEW YORK,NY
20,4792965,4720744,FIRST SENTIER INVESTORS (US) LLC,Domestic Entity Other,NEW YORK,NY
21,5429679,4792965,FIRST SENTIER INVESTORS (US) INFRASTRUCTURE GP LLC,Domestic Entity Other,NEW YORK,NY
22,5434141,5429679,GLOBAL DIVERSIFIED INFRASTRUCTURE FUND (NORTH AMERICA) LP,Domestic Entity Other,NEW YORK,NY
23,5048061,4720744,"MUFG INVESTOR SERVICES (US), LLC",Domestic Entity Other,ROCKVILLE,MD
24,4992130,4720744,"MUFG CAPITAL ANALYTICS, LLC",Domestic Entity Other,DALLAS,TX
25,5335314,1378434,INTREPID INVESTMENT BANKERS LLC,Securities Broker/Dealer,LOS ANGELES,CA
26,2025904,1378434,MUFG SECURITIES AMERICAS INC.,Securities Broker/Dealer,NEW YORK,NY
27,1028140,1378434,"UNIONBANCAL EQUITIES, INC.",Domestic Entity Other,LOS ANGELES,CA
28,5214204,1378434,MUFG AMERICAS HOLDINGS CORPORATION POLITICAL ACTION COMMITTEE,Domestic Entity Other,SAN FRANCISCO,CA
29,1028065,1378434,UNIONBANCAL LEASING CORPORATION,Domestic Entity Other,LOS ANGELES,CA
30,4330527,1378434,MUFG AMERICAS LF CAPITAL LLC,Domestic Entity Other,NEW YORK,NY
31,2162966,2961897,MORGAN STANLEY,Financial Holding Company - Domestic,NEW YORK,NY
32,4440006,2162966,MS AC GP LTD.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
33,4440088,4440006,MS AC HOLDINGS L.P.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
34,4440033,4440006,MSCP V AC HOLDINGS L.P.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
35,4440088,4440033,MS AC HOLDINGS L.P.,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
36,3932755,2162966,MORGAN STANLEY AMANU LLC,Domestic Entity Other,NEW YORK,NY
37,3955512,2162966,BAYFINE DE INC.,Domestic Entity Other,NEW YORK,NY
38,4053910,2162966,MORGAN STANLEY SECURED FINANCING LLC,Domestic Entity Other,NEW YORK,NY
39,5373192,2162966,MORGAN STANLEY HOLDINGS LLC,Domestic Entity Other,NEW YORK,NY
40,5389689,2162966,SOLIUM CAPITAL UK LIMITED,Data Processing Servicer,LONDON,UNITED KINGDOM  (OTHER)                 
41,5389791,5389689,SOLIUM TRUSTEE (UK) LIMITED,International Nonbank Sub of Domestic Entities,LONDON,UNITED KINGDOM  (OTHER)                 
42,5389803,5389689,SOLIUM TRUSTEE (JERSEY) LIMITED,International Nonbank Sub of Domestic Entities,ST. HELIER,JERSEY                                  
43,5389764,5389689,SOLIUM SHAREWORKS ESPANA S.L.,International Nonbank Sub of Domestic Entities,BARCELONA,SPAIN                                   
44,5389755,5389764,"SOLIUM SHAREWORKS GSP, SLU",Data Processing Servicer,BARCELONA,SPAIN                                   
45,5389698,2162966,SOLIUM CAPITAL (HONG KONG) LIMITED,International Nonbank Sub of Domestic Entities,HONG KONG,HONG KONG                               
46,5389700,2162966,SOLIUM CAPITAL ULC,Data Processing Servicer,NEW YORK,NY
47,5391730,5389700,MORGAN STANLEY WEALTH MANAGEMENT CANADA INC.,International Nonbank Sub of Domestic Entities,CALGARY,CANADA                                  
48,5389719,5389700,STOCKVANTAGE INC.,Data Processing Servicer,NEW YORK,NY
49,5389670,5389700,SOLIUM TRUST COMPANY,Domestic Entity Other,NEW YORK,NY
50,3423628,2162966,MORGAN STANLEY ASSET FUNDING INC.,Finance Company,NEW YORK,NY
51,5592199,3423628,LOAN AGGREGATOR TRUST 2,Domestic Entity Other,NEW YORK,NY
52,5592201,3423628,LOAN AGGREGATOR TRUST 3,Domestic Entity Other,NEW YORK,NY
53,5586992,3423628,LOAN AGGREGATOR TRUST 1,Domestic Entity Other,NEW YORK,NY
54,5389821,2162966,SOLIUM CAPITAL (AUSTRALIA) PTY LTD,Data Processing Servicer,SYDNEY,AUSTRALIA                               
55,5389830,5389821,SOLIUM NOMINEES (AUSTRALIA) PTY LTD.,International Nonbank Sub of Domestic Entities,SYDNEY,AUSTRALIA                               
56,2580010,2162966,MORGAN STANLEY EMERGING MARKETS INC.,Domestic Entity Other,NEW YORK,NY
57,4052276,2580010,INTER CAPITAL ALLIANCE HOLDING LIMITED,International Nonbank Sub of Domestic Entities,BANGKOK,THAILAND                                
58,3968491,4052276,"INTER CAPITAL ALLIANCE ASSET MANAGEMENT CO., LTD.",International Nonbank Sub of Domestic Entities,BANGKOK,THAILAND                                
59,4052454,2580010,MSPI HONG KONG 1 LIMITED,International Nonbank Sub of Domestic Entities,HONG KONG,HONG KONG                               
60,3968491,2580010,"INTER CAPITAL ALLIANCE ASSET MANAGEMENT CO., LTD.",International Nonbank Sub of Domestic Entities,BANGKOK,THAILAND                                
61,3974867,2162966,"MORGAN STANLEY CAPITAL PARTNERS III, INC.",Domestic Entity Other,NEW YORK,NY
62,4242291,3974867,"MSCP III, LLC",Domestic Entity Other,NEW YORK,NY
63,3974876,2162966,"MSREF V FUNDING, INC.",Domestic Entity Other,NEW YORK,NY
64,4041597,3974876,"MSREF V FUNDING PARTNER, INC.",Domestic Entity Other,NEW YORK,NY
65,4459231,4041597,"MSREF V DOMESTIC FUNDING, L.P.",Domestic Entity Other,NEW YORK,NY
66,4459231,3974876,"MSREF V DOMESTIC FUNDING, L.P.",Domestic Entity Other,NEW YORK,NY
67,4024143,2162966,"MORGAN STANLEY REAL ESTATE ADVISOR, INC.",Domestic Entity Other,ATLANTA,GA
68,3974933,2162966,"MSDW VENTURE PARTNERS IV, INC.",Domestic Entity Other,NEW YORK,NY
69,4217543,3974933,"MSDW VENTURE PARTNERS IV, LLC",Domestic Entity Other,NEW YORK,NY
70,4212892,4217543,"MORGAN STANLEY DEAN WITTER VENTURE OFFSHORE INVESTORS IV, L.P.",International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
71,4212904,4217543,"MORGAN STANLEY DEAN WITTER VENTURE PARTNERS IV, L.P.",Domestic Entity Other,NEW YORK,NY
72,4213077,4217543,"MORGAN STANLEY DEAN WITTER VENTURE INVESTORS IV, L.P.",Domestic Entity Other,NEW YORK,NY
73,4217561,4217543,"MSDW CAPITAL PARTNERS IV, LLC",Domestic Entity Other,NEW YORK,NY
74,4217543,4217561,"MSDW VENTURE PARTNERS IV, LLC",Domestic Entity Other,NEW YORK,NY
75,3950478,2162966,"FV-I, INC.",Domestic Entity Other,NEW YORK,NY
76,5326808,2162966,MORGAN STANLEY FOUNDATION,Domestic Entity Other,NEW YORK,NY
77,5588893,2162966,EATON VANCE MANAGEMENT (INTERNATIONAL) LIMITED,International Nonbank Sub of Domestic Entities,LONDON,UNITED KINGDOM  (OTHER)                 
78,5589069,5588893,EATON VANCE MANAGEMENT INTERNATIONAL (ASIA) PTE. LTD.,International Nonbank Sub of Domestic Entities,SINGAPORE,SINGAPORE                               
79,3950580,2162966,MS LOW INCOME HOUSING II CORPORATION,Domestic Entity Other,NEW YORK,NY
80,3952605,3950580,MS GSP LEGACY LLC,Domestic Entity Other,NEW YORK,NY
81,4042473,3950580,MS AFFORDABLE HOUSING LLC,Domestic Entity Other,NEW YORK,NY
82,4510468,4042473,COUNTRYSIDE CORPORATE TAX CREDITS XXI LP,Domestic Entity Other,NEW YORK,NY
83,4831565,4510468,MCCARTY MANOR ASSOCIATES LP,Domestic Entity Other,UKIAH,CA
84,4820925,4510468,"DROWNE SCHOOL ASSOCIATES, LP",Domestic Entity Other,CUMBERLAND,ME
85,4820907,4510468,"ECG HICKORY LAKE, L.P.",Domestic Entity Other,NASHVILLE,TN
86,4837286,4510468,"RIDGE TOP APARTMENTS, L.P.",Domestic Entity Other,TOPEKA,KS
87,4837325,4510468,RIVERSTONE APARTMENTS L.P.,Domestic Entity Other,PAWTUCKET,RI
88,4837389,4510468,POWERS CIRCLE APARTMENTS LLLP,Domestic Entity Other,LITTLETON,CO
89,4821191,4510468,"CAA NORTH POINT CHICO, L.P.",Domestic Entity Other,CHICO,CA
90,4838274,4510468,VETERANS FOR TOMORROW LLC,Domestic Entity Other,PAWTUCKET,RI
91,4820390,4510468,"HOMESTEAD RURAL REHABILITATION, LLC",Domestic Entity Other,MARION,KS
92,4820550,4510468,"GHM, LP",Domestic Entity Other,FISHERS,IN
93,4329147,4042473,NTCIC AFFORDABLE HOUSING FUND 1 LLC,Domestic Entity Other,WASHINGTON,DC
94,4837398,4329147,NSO BELL HOUSING LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,DETROIT,MI
95,5037319,4042473,MS SINGLE INVESTOR FUND IV LLC,Domestic Entity Other,CHICAGO,IL
96,5095702,5037319,MERCY PARK MIDDLE TIER LLC,Domestic Entity Other,CHICAGO,IL
97,5095720,5095702,"MHSE MERCY PARK, LP",Domestic Entity Other,ATLANTA,GA
98,5088432,5037319,"JF GRANARY PARTNERS, LLC",Domestic Entity Other,CENTERVILLE,UT
99,5037337,5037319,DON L.W. LLC,Domestic Entity Other,BRONX,NY
100,5117293,5037319,S77 LLC,Domestic Entity Other,BUFFALO,NY
101,5117284,5037319,HILLTOP PARTNERS URBAN RENEWAL I LLC,Domestic Entity Other,IRVINGTON,NJ
102,5117275,5037319,"COMMUNITY SERVICES FIFTH HOUSING, LLC",Domestic Entity Other,BUFFALO,NY
103,5056628,5037319,"WOODLAND TOWERS, LP",Domestic Entity Other,HOUSTON,TX
104,5122699,5037319,"WELLINGTON SQUARE TC SENIOR APARTMENTS, LP",Domestic Entity Other,SHREVEPORT,LA
105,4201403,4042473,"GRADY REDEVELOPMENT PARTNERSHIP I, L.P",Domestic Entity Other,ATLANTA,GA
106,4201391,4042473,UHC ELK BROWN LP,Domestic Entity Other,SANTA ANA,CA
107,4201364,4042473,"MS GUARANTEED TAX CREDIT FUND XXVII, LLC",Domestic Entity Other,LANSING,MI
108,4337713,4201364,GREAT LAKES CAPITAL FUND FOR HOUSING LIMITED PARTNERSHIP XVI-4,Domestic Entity Other,LANSING,MI
109,4820859,4337713,GREENHOUSE-2006 LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,LANSING,MI
110,4821409,4337713,"CORE CITY ESTATES I, LIMITED DIVIDEND HOUSING ASSOCIATION PARTNERSHIP",Domestic Entity Other,DETROIT,MI
111,4821539,4337713,"BOULEVARD COMMONS, LLC",Domestic Entity Other,LANSING,MI
112,4821726,4337713,"COLUMBIA CITY HERITAGE HOMES, L.P.",Domestic Entity Other,COLUMBIA CITY,IN
113,4838359,4337713,"UNITED HOUSE, LLC",Domestic Entity Other,WEST ALLIS,WI
114,4838630,4337713,"TEUTONIA GARDENS, LLC",Domestic Entity Other,LANSING,MI
115,4836092,4337713,PARK MEADOWS OF SOUTH HAVEN LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,KALAMAZOO,MI
116,4820288,4337713,"INDEPENDENCE PLACE, L.P.",Domestic Entity Other,INDIANAPOLIS,IN
117,4836618,4337713,"MORRIS PARK SENIOR VILLAGE, LLC",Domestic Entity Other,STEVENS POINT,WI
118,4836784,4337713,"ROOSEVELT CENTER, L.P.",Domestic Entity Other,GOSHEN,IN
119,4820318,4337713,"IOLA SENIOR VILLAGE, LLC",Domestic Entity Other,STEVENS POINT,WI
120,4836908,4337713,"MEMORIAL TOWNHOUSES II, L.P.",Domestic Entity Other,EVANSVILLE,IN
121,4839020,4337713,SAWMILL ESTATES FAMILY LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,MT. PLEASANT,MI
122,4839011,4337713,"SPRING TOWN APARTMENTS, L.P.",Domestic Entity Other,MITCHELL,IN
123,4839039,4337713,SAWMILL ESTATES SENIOR LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,MT. PLEASANT,MI
124,4315823,4042473,HUDSON HOUSING TAX CREDIT FUND XLIX LP,Domestic Entity Other,NEW YORK,NY
125,4820206,4315823,HUDSON HOWARD BEACH LLC,Domestic Entity Other,NEW YORK,NY
126,4839440,4820206,"HOWARD BEACH APARTMENTS, LLC",Domestic Entity Other,BROOKLYN,NY
127,4820215,4315823,HUDSON HULL AVENUE LLC,Domestic Entity Other,BRONX,NY
128,4919678,4820215,"PCMH HULL, L.P.",Domestic Entity Other,NEW YORK,NY
129,4315908,4315823,HUDSON GRAND CONCOURSE LLC,Domestic Entity Other,NEW YORK,NY
130,4837334,4315908,"PCMH 2950 GRAND CONCOURSE, L.P.",Domestic Entity Other,NEW YORK,NY
131,4725105,4042473,MS SINGLE INVESTOR FUND III LLC,Domestic Entity Other,NEW YORK,NY
132,4878298,4725105,"DDG WALNUT, LP",Domestic Entity Other,CHICAGO,IL
133,4837419,4725105,"NORTHERN KENTUCKY SCHOLAR HOUSE, LP",Domestic Entity Other,NEWPORT,KY
134,4903903,4725105,"BILTMORE CROSSING, LLC",Domestic Entity Other,ROCHESTER,NY
135,4860668,4725105,1490 CROTONA PARK EAST L.P.,Domestic Entity Other,BRONX,NY
136,4860695,4725105,ES TOWERS LIMITED PARTNERSHIP,Domestic Entity Other,MINNEAPOLIS,MN
137,4860725,4725105,"SILENT HARVEST HOMES II, LLC",Domestic Entity Other,PROSPER,TX
138,4860734,4725105,CLARE TERRACE LIMITED PARTNERSHIP,Domestic Entity Other,MINNEAPOLIS,MN
139,4984489,4725105,"M.B.D. W.E. MOBLEY, LLC",Domestic Entity Other,BRONX,NY
140,4837204,4725105,SASCO CREEK HOUSING ASSOCIATES LIMITED PARTNERSHIP,Domestic Entity Other,WESTPORT,CT
141,4836814,4725105,PRINGLE HOUSE LIMITED PARTNERSHIP,Domestic Entity Other,WESTERVILLE,OH
142,4948904,4725105,"ARTHUR CLINTON, L.P.",Domestic Entity Other,BRONX,NY
143,4948913,4725105,WHGA DORIE MILLER APARTMENTS LLC,Domestic Entity Other,NEW YORK,NY
144,4948922,4725105,BENNING RESIDENTIAL LLC,Domestic Entity Other,WASHINGTON,DC
145,5006799,4725105,LINCOLN GARDENS ASSOCIATES LLC,Domestic Entity Other,ROCHESTER,NY
146,4873725,4725105,1770 TPT LLC,Domestic Entity Other,BRONX,NY
147,4314910,4042473,MS SINGLE INVESTOR FUND I LLC,Domestic Entity Other,CHICAGO,IL
148,4831592,4314910,MULDOON GARDENS ASSOCIATES LLC,Domestic Entity Other,ROCHESTER,NY
149,4820895,4314910,"DEWITT SUPPORTIVE HOUSING, L.P.",Domestic Entity Other,DUNKIRK,NY
150,4821173,4314910,"BERKELEY MANOR, LLC",Domestic Entity Other,ST. CHARLES,MO
151,4838265,4314910,TOUCHSTONE COMMUNITY LIMITED PARTNERSHIP,Domestic Entity Other,MINNEAPOLIS,MN
152,4838283,4314910,VICTORY GARDENS HOUSING LLC,Domestic Entity Other,BOSTON,MA
153,4838939,4314910,SILENT HARVEST HOMES LP,Domestic Entity Other,SHAWNEE,OK
154,4819349,4314910,245 E. MOSHOLU APTS LLC,Domestic Entity Other,BRONX,NY
155,4820194,4314910,KELLY STREET RESTORATION LP,Domestic Entity Other,NEW YORK,NY
156,4837213,4314910,MENEMSHA LP,Domestic Entity Other,WESTERVILLE,OH
157,4039521,4042473,HUDSON HOUSING TAX CREDIT FUND XL LP,Domestic Entity Other,NEW YORK,NY
158,4330611,4039521,"VIVIENDA MODERNIZATION HOLDINGS 1, S.E.",Domestic Entity Other,SAN JUAN,PUERTO RICO                             
159,4810814,4330611,"VIVIENDA MODERNIZATION 1, LLC",Domestic Entity Other,SAN JUAN,PUERTO RICO                             
160,4563660,4042473,ENTERPRISE NEIGHBORHOOD IMPACT FUND I LLC,Domestic Entity Other,NEW YORK,NY
161,4820402,4563660,HIRABAYASHI PLACE LLC,Domestic Entity Other,SEATTLE,WA
162,4837222,4563660,LAKE STREET STUDIOS LIMITED PARTNERSHIP,Domestic Entity Other,CHICAGO,IL
163,4843081,4563660,SH LIMITED PARTNERSHIP,Domestic Entity Other,SOUTH BURLINGTON,VT
164,4843102,4563660,"CAPITOL HALL PRESERVATION ASSOCIATES, L.P.",Domestic Entity Other,NEW YORK,NY
165,4835563,4563660,KNICKERBOCKER COMMONS ASSOCIATES LP,Domestic Entity Other,BROOKLYN,NY
166,4820185,4563660,"IBERVILLE OFFSITE REHAB 2, LLC",Domestic Entity Other,NEW ORLEANS,LA
167,4820176,4563660,"IBERVILLE OFFSITE REHAB 1, LLC",Domestic Entity Other,NEW ORLEANS,LA
168,4842888,4563660,QUINCY HEIGHTS LIMITED PARTNERSHIP,Domestic Entity Other,DORCHESTER,MA
169,4842833,4563660,WESTMINSTER PLACE AT QUINCY VILLAGE LP,Domestic Entity Other,DILLSBURG,PA
170,4500870,4042473,MS SINGLE INVESTOR FUND II LLC,Domestic Entity Other,NEW YORK,NY
171,4813721,4500870,PIKEVILLE SCHOLAR HOUSE LP,Domestic Entity Other,LOUISVILLE,KY
172,4813712,4500870,"ST. PHILIP'S GARDENS II, LLLP",Domestic Entity Other,ST. PAUL,MN
173,4838797,4500870,"ST. ALBAN'S PARK II, LLLP",Domestic Entity Other,ST. PAUL,MN
174,4839459,4500870,"WFHA CRESTON AVENUE, L.P.",Domestic Entity Other,NEW YORK,NY
175,4837259,4500870,RH-ST. PAUL APARTMENTS LP,Domestic Entity Other,ST. PAUL,MN
176,4820916,4500870,"DOWNTOWN TERRACE, LP",Domestic Entity Other,INDIANAPOLIS,IN
177,4837343,4500870,LLOYD HOUSE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,Domestic Entity Other,LANSING,MI
178,4837361,4500870,MINOT ARTSPACE LOFTS LP,Domestic Entity Other,MINNEAPOLIS,MN
179,4821182,4500870,BVG II LIMITED PARTNERSHIP,Domestic Entity Other,PROVIDENCE,RI
180,4821164,4500870,BEACON PLACE LIMITED PARTNERSHIP,Domestic Entity Other,OMAHA,NE
181,4837400,4500870,LACE MILL LIMITED PARTNERSHIP,Domestic Entity Other,KINGSTON,NY
182,5655692,4042473,HUDSON HOUSING TAX CREDIT FUND LXIV LP,Domestic Entity Other,NEW YORK,NY
183,4466275,4042473,MS SHARED INVESTMENT FUND I LLC,Domestic Entity Other,CHICAGO,IL
184,4201430,3950580,SOUTH TOWNE PARTNERS LIMITED PARTNERSHIP,Domestic Entity Other,POTOMAC,MD
185,4860761,4201430,"ARBORS OF SOUTH TOWNE SQUARE APARTMENTS, LP",Domestic Entity Other,BEACHWOOD,OH
186,4201458,3950580,LINCOLN BLOOMINGTON INVESTORS LIMITED PARTNERSHIP,Domestic Entity Other,POTOMAC,MD
187,4860752,4201458,LT BLOOMINGTON SENIOR HOUSING LLC,Domestic Entity Other,ROCKFORD,IL
188,4201449,3950580,LINCOLN FREEPORT INVESTORS LIMITED PARTNERSHIP,Domestic Entity Other,POTOMAC,MD
189,4860743,4201449,LT FREEPORT SENIOR HOUSING LLC,Domestic Entity Other,ROCKFORD,IL
190,4201337,3950580,"CTH LIHTC FUND 97-3A, L.L.C.",Domestic Entity Other,NEW YORK,NY
191,5326796,2162966,"MORGAN STANLEY FOUNDATION, INC.",Domestic Entity Other,NEW YORK,NY
192,4024394,2162966,MS VENTURE CAPITAL HOLDING INC.,Domestic Entity Other,NEW YORK,NY
193,4049025,2162966,MORGAN STANLEY MAYAK LIMITED,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
194,3950786,2162966,"MSIT HOLDINGS, INC.",Domestic Entity Other,NEW YORK,NY
195,4470526,3950786,"MSDW VSF, LLC",Domestic Entity Other,WILMINGTON,DE
196,4470254,3950786,"PV PARTNERS MD SIDE FUND, LLC",Domestic Entity Other,WILMINGTON,DE
197,4470320,3950786,"MM PARTNERS MD SIDE FUND, L.P.",Domestic Entity Other,WILMINGTON,DE
198,3950861,2162966,"MSDW REAL ESTATE SPECIAL SITUATIONS II, INC.",Domestic Entity Other,NEW YORK,NY
199,3949511,2162966,"MSREF IV, INC.",Domestic Entity Other,NEW YORK,NY
200,4024367,3949511,"MSREF IV, L.L.C.",Domestic Entity Other,NEW YORK,NY
201,4034030,4024367,"MSREF IV INTERNATIONAL-GP, L.L.C.",Domestic Entity Other,NEW YORK,NY
202,3949623,2162966,"MSDW PE/VC HOLDINGS, INC.",Domestic Entity Other,NEW YORK,NY
203,3933332,2162966,"MORGAN STANLEY SECAP FUNDING, LLC",Domestic Entity Other,NEW YORK,NY
204,4056199,2162966,"MSREI HOLDING, INC.",Domestic Entity Other,NEW YORK,NY
205,4880330,4056199,MS EXPANSION CREDIT GP L.P.,Domestic Entity Other,NEW YORK,NY
206,5047064,4880330,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
207,4949693,4880330,NORTH HAVEN EXPANSION CREDIT LP,Domestic Entity Other,NEW YORK,NY
208,5047064,4949693,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
209,4949675,4880330,NORTH HAVEN EXPANSION CREDIT OPPORTUNITY FUND LP,Domestic Entity Other,NEW YORK,NY
210,5047064,4949675,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
211,4985981,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE OPPORTUNITY MASTER LP,Domestic Entity Other,NEW YORK,NY
212,5047064,4985981,NH EXPANSION CREDIT FUND HOLDINGS LP,Domestic Entity Other,NEW YORK,NY
213,4985990,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE MASTER LP,Domestic Entity Other,NEW YORK,NY
214,4985963,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE FEEDER LP,Domestic Entity Other,NEW YORK,NY
215,4985972,4880330,NORTH HAVEN EXPANSION CREDIT OFFSHORE OPPORTUNITY FEEDER LP,Domestic Entity Other,NEW YORK,NY
216,5109588,4056199,MS SENIOR LOAN PARTNERS GP L.P.,Domestic Entity Other,NEW YORK,NY
217,5099456,5109588,NORTH HAVEN SENIOR LOAN FUND L.P.,Domestic Entity Other,NEW YORK,NY
218,5396502,5099456,NH SENIOR LOAN FUND ONSHORE HOLDINGS LLC,Domestic Entity Other,NEW YORK,NY
219,5105786,5109588,NORTH HAVEN SENIOR LOAN FUND PRIVATE INVESTORS L.P.,Domestic Entity Other,NEW YORK,NY
220,5478163,4056199,MS EXPANSION CREDIT II GP LP,Domestic Entity Other,NEW YORK,NY
221,5659672,5478163,NORTH HAVEN EXPANSION CREDIT II OFFSHORE FEEDER LP,International Nonbank Sub of Domestic Entities,GEORGE TOWN,CAYMAN ISLANDS                          
222,5654275,5478163,NORTH HAVEN EXPANSION CREDIT II LP,Domestic Entity Other,NEW YORK,NY
223,5759880,5654275,NH VAN LEEUWEN HOLDINGS INC.,Domestic Entity Other,NEW YORK,NY
224,5759899,5654275,NH BLUESTONE LANE HOLDINGS INC.,Domestic Entity Other,NEW YORK,NY
225,5813380,4056199,NORTH HAVEN CREDIT PARTNERS IV SCSP,International Nonbank Sub of Domestic Entities,LUXEMBOURG,LUXEMBOURG                              
226,5813371,5813380,NORTH HAVEN CREDIT PARTNERS IV OFFSHORE INTERMEDIATE B SCSP,International Nonbank Sub of Domestic Entities,LUXEMBOURG,LUXEMBOURG                              
227,5215386,4056199,"MESA WEST CAPITAL, LLC",Domestic Entity Other,NEW YORK,NY
228,5514490,5215386,"MESA WEST REAL ESTATE INCOME FUND V GP, LLC",Domestic Entity Other,NEW YORK,NY
229,5836633,5514490,"MESA WEST REAL ESTATE INCOME FUND V (PF), L.P.",Domestic Entity Other,NEW YORK,NY
230,5836307,5836633,"MESA WEST REAL ESTATE INCOME FUND V HOLDINGS, LLC",Domestic Entity Other,NEW YORK,NY
231,5514481,5514490,"MESA WEST REAL ESTATE INCOME FUND V, L.P.",Domestic Entity Other,NEW YORK,NY
232,5514520,5514481,"MESA WEST REAL ESTATE INCOME FUND V, LLC",Domestic Entity Other,NEW YORK,NY
233,5836307,5514520,"MESA WEST REAL ESTATE INCOME FUND V HOLDINGS, LLC",Domestic Entity Other,NEW YORK,NY
234,5710890,5514520,"MWREIF V CRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
235,5722642,5514520,"MWREIF V MRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
236,5657959,5514520,"MWREIF V RS SPE, LLC",Domestic Entity Other,NEW YORK,NY
237,5789083,5514520,"MWREIF V 140R SPE, LLC",Domestic Entity Other,NEW YORK,NY
238,5514539,5514481,"MWREIF V NR, LLC",Domestic Entity Other,NEW YORK,NY
239,5657977,5514539,"MWREIF V NR SPE, LLC",Domestic Entity Other,NEW YORK,NY
240,5533727,5215386,"MWC 49 GP, LLC",Domestic Entity Other,NEW YORK,NY
241,5530883,5533727,"MWC 49, L.P.",Domestic Entity Other,NEW YORK,NY
242,5530931,5530883,"MWC 49 HOLDINGS, LLC",Domestic Entity Other,NEW YORK,NY
243,5679278,5530931,"MW49 MILPITAS, LLC",Domestic Entity Other,NEW YORK,NY
244,5657995,5530931,"MW49 SHP, LLC",Domestic Entity Other,NEW YORK,NY
245,5591941,5530931,"MW49 CRS SPE, LLC",Domestic Entity Other,NEW YORK,NY
246,5215470,5215386,"MESA WEST CORE LENDING FUND GP, LLC",Domestic Entity Other,NEW YORK,NY
